Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,76858,51569,0.4307210273029351
STATEN ISLAND,Staten Island,F,Female,90748,62963,0.4660250417350328
QUEENS,Queens,M,Male,367847,233209,0.4208598024627913
QUEENS,Queens,F,Female,430811,280230,0.4558256489028624
MANHATTAN,Manhattan,M,Male,335353,212638,0.5169587201773654
MANHATTAN,Manhattan,F,Female,398157,264795,0.5416735983671502
BROOKLYN,Brooklyn,M,Male,339097,204205,0.3693554569944054
BROOKLYN,Brooklyn,F,Female,419092,264087,0.3928635985112833
THE BRONX,Bronx,M,Male,172531,114197,0.3527179539275843
THE BRONX,Bronx,F,Female,219484,148169,0.3767142783210668
%all%,%all%,M,Male,1291686,815818,0.4155461373617087
%all%,%all%,F,Female,1558292,1020244,0.4421578264743517
