Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5312,4430,0.5364031101686358
STATEN ISLAND,Staten Island,75to84,75 to 84,15806,13167,0.6951053256519636
STATEN ISLAND,Staten Island,65to74,65 to 74,33613,27664,0.7203969223515292
STATEN ISLAND,Staten Island,55to64,55 to 64,37996,25311,0.5745652502646302
STATEN ISLAND,Staten Island,45to54,45 to 54,28192,17309,0.4393193293024995
STATEN ISLAND,Staten Island,35to44,35 to 44,21317,12963,0.3602426741474296
STATEN ISLAND,Staten Island,25to34,25 to 34,17676,10302,0.2731191767487137
STATEN ISLAND,Staten Island,18to24,18 to 24,8390,3933,0.2114838610367425
STATEN ISLAND,Staten Island,%all%,%all%,168302,115079,0.4510085908863476
QUEENS,Queens,85andUp,85+,24235,19477,0.4694413190616658
QUEENS,Queens,75to84,75 to 84,64611,51902,0.5887328882723104
QUEENS,Queens,65to74,65 to 74,137316,107656,0.6578784758039566
QUEENS,Queens,55to64,55 to 64,167547,105369,0.5551893754964624
QUEENS,Queens,45to54,45 to 54,138335,81463,0.4589050961658002
QUEENS,Queens,35to44,35 to 44,125155,71818,0.4055452284265134
QUEENS,Queens,25to34,25 to 34,116067,65635,0.3201864744582562
QUEENS,Queens,18to24,18 to 24,37461,19152,0.2143984799386621
QUEENS,Queens,%all%,%all%,810727,522472,0.4456602714684153
MANHATTAN,Manhattan,85andUp,85+,23070,20027,0.579275302339271
MANHATTAN,Manhattan,75to84,75 to 84,60774,53736,0.7096609609660266
MANHATTAN,Manhattan,65to74,65 to 74,108579,94186,0.7346002626186254
MANHATTAN,Manhattan,55to64,55 to 64,116484,78068,0.6405712463953906
MANHATTAN,Manhattan,45to54,45 to 54,105304,62259,0.5451442433467432
MANHATTAN,Manhattan,35to44,35 to 44,114298,64526,0.4927769105230134
MANHATTAN,Manhattan,25to34,25 to 34,162054,86445,0.4507291623077476
MANHATTAN,Manhattan,18to24,18 to 24,50558,23464,0.3511280488339577
MANHATTAN,Manhattan,%all%,%all%,741121,482711,0.5355875198345776
BROOKLYN,Brooklyn,85andUp,85+,19707,15501,0.3865633581796783
BROOKLYN,Brooklyn,75to84,75 to 84,55679,43737,0.5220183572252276
BROOKLYN,Brooklyn,65to74,65 to 74,120846,93814,0.5747920263694868
BROOKLYN,Brooklyn,55to64,55 to 64,133201,83047,0.4661697026965546
BROOKLYN,Brooklyn,45to54,45 to 54,118466,68397,0.4010820473581929
BROOKLYN,Brooklyn,35to44,35 to 44,133086,73545,0.3717631415753689
BROOKLYN,Brooklyn,25to34,25 to 34,152396,80763,0.324218525617978
BROOKLYN,Brooklyn,18to24,18 to 24,36072,17819,0.1735667836561817
BROOKLYN,Brooklyn,%all%,%all%,769453,476623,0.3876650429191406
THE BRONX,Bronx,85andUp,85+,11372,9203,0.4274516117229723
THE BRONX,Bronx,75to84,75 to 84,33581,26739,0.580076488940072
THE BRONX,Bronx,65to74,65 to 74,70139,54475,0.6657042320426696
THE BRONX,Bronx,55to64,55 to 64,91778,59582,0.5615670177527516
THE BRONX,Bronx,45to54,45 to 54,71793,44813,0.4127552509750775
THE BRONX,Bronx,35to44,35 to 44,54378,33443,0.30346554862287
THE BRONX,Bronx,25to34,25 to 34,42647,26113,0.1879521927739392
THE BRONX,Bronx,18to24,18 to 24,17896,8915,0.1292525909370532
THE BRONX,Bronx,%all%,%all%,393584,263283,0.3672265218189157
%all%,%all%,85andUp,85+,83696,68638,0.4677374286065566
%all%,%all%,75to84,75 to 84,230451,189281,0.6022114091139226
%all%,%all%,65to74,65 to 74,470493,377795,0.6545579755006644
%all%,%all%,55to64,55 to 64,547006,351377,0.5475949839824936
%all%,%all%,45to54,45 to 54,462090,274241,0.4494658525980778
%all%,%all%,35to44,35 to 44,448234,256295,0.3942577486617188
%all%,%all%,25to34,25 to 34,490840,269258,0.3308218176328218
%all%,%all%,18to24,18 to 24,150377,73283,0.2134003491662004
%all%,%all%,%all%,%all%,2883187,1860168,0.434693149056236
