Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5620,4845,0.4892456831263254
STATEN ISLAND,Staten Island,75to84,75 to 84,16490,14413,0.6338449360130174
STATEN ISLAND,Staten Island,65to74,65 to 74,35339,30506,0.6538074112175573
STATEN ISLAND,Staten Island,55to64,55 to 64,41774,32591,0.4928323000151218
STATEN ISLAND,Staten Island,45to54,45 to 54,32209,22769,0.3548120675684099
STATEN ISLAND,Staten Island,35to44,35 to 44,25112,16793,0.2837901781187684
STATEN ISLAND,Staten Island,25to34,25 to 34,21483,13597,0.2100928629923207
STATEN ISLAND,Staten Island,18to24,18 to 24,11877,5671,0.1429469577996861
STATEN ISLAND,Staten Island,%all%,%all%,189904,141185,0.3783415996499685
QUEENS,Queens,85andUp,85+,26681,22410,0.4340903635309235
QUEENS,Queens,75to84,75 to 84,70528,59596,0.5430364057122876
QUEENS,Queens,65to74,65 to 74,150724,125568,0.6015940199958578
QUEENS,Queens,55to64,55 to 64,198890,143757,0.4763580311986784
QUEENS,Queens,45to54,45 to 54,175749,112716,0.3739180020921988
QUEENS,Queens,35to44,35 to 44,163648,98397,0.3188401089967132
QUEENS,Queens,25to34,25 to 34,158840,89812,0.2477585157197559
QUEENS,Queens,18to24,18 to 24,64450,26662,0.1525931574737623
QUEENS,Queens,%all%,%all%,1009510,678918,0.3732042724428735
MANHATTAN,Manhattan,85andUp,85+,24135,21366,0.5364887780572548
MANHATTAN,Manhattan,75to84,75 to 84,63223,57072,0.6664325264793016
MANHATTAN,Manhattan,65to74,65 to 74,113836,101856,0.6891152464959402
MANHATTAN,Manhattan,55to64,55 to 64,128948,102945,0.5661172947372471
MANHATTAN,Manhattan,45to54,45 to 54,122046,87239,0.4516242369266744
MANHATTAN,Manhattan,35to44,35 to 44,136382,89752,0.3869508939199417
MANHATTAN,Manhattan,25to34,25 to 34,201836,120020,0.3338178265280454
MANHATTAN,Manhattan,18to24,18 to 24,71403,33902,0.2354512265431551
MANHATTAN,Manhattan,%all%,%all%,861809,614152,0.4438305573333443
BROOKLYN,Brooklyn,85andUp,85+,21563,17430,0.3418987838367988
BROOKLYN,Brooklyn,75to84,75 to 84,60103,49378,0.462943343865143
BROOKLYN,Brooklyn,65to74,65 to 74,131121,107304,0.5103808450221886
BROOKLYN,Brooklyn,55to64,55 to 64,155021,111549,0.3903931964932542
BROOKLYN,Brooklyn,45to54,45 to 54,144551,94281,0.3192005850368695
BROOKLYN,Brooklyn,35to44,35 to 44,165282,101427,0.2833267222740554
BROOKLYN,Brooklyn,25to34,25 to 34,199200,112127,0.2385472756631869
BROOKLYN,Brooklyn,18to24,18 to 24,58534,24666,0.118684804991777
BROOKLYN,Brooklyn,%all%,%all%,935375,618162,0.3114417622141727
THE BRONX,Bronx,85andUp,85+,12458,10600,0.3984336162736112
THE BRONX,Bronx,75to84,75 to 84,35972,30858,0.5330395251991524
THE BRONX,Bronx,65to74,65 to 74,75683,63768,0.6052357100742378
THE BRONX,Bronx,55to64,55 to 64,104726,80469,0.4923700271475318
THE BRONX,Bronx,45to54,45 to 54,86302,60842,0.3497953140254017
THE BRONX,Bronx,35to44,35 to 44,68088,44658,0.2492214585016023
THE BRONX,Bronx,25to34,25 to 34,55282,34631,0.1526243906477429
THE BRONX,Bronx,18to24,18 to 24,27380,13295,0.0960221947087686
THE BRONX,Bronx,%all%,%all%,465891,339121,0.3164107923740612
%all%,%all%,85andUp,85+,90457,76651,0.4283662497624876
%all%,%all%,75to84,75 to 84,246316,211317,0.5522107013626618
%all%,%all%,65to74,65 to 74,506703,429002,0.5968349807664216
%all%,%all%,55to64,55 to 64,629359,471311,0.4718184800455078
%all%,%all%,45to54,45 to 54,560857,377847,0.3675243437569
%all%,%all%,35to44,35 to 44,558512,351027,0.3087563967469606
%all%,%all%,25to34,25 to 34,636641,370187,0.2495027630267325
%all%,%all%,18to24,18 to 24,233644,104196,0.1478647850517128
%all%,%all%,%all%,%all%,3462489,2391538,0.3605680742552087
