Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,71138,45160,0.1952189512817188
STATEN ISLAND,Staten Island,F,Female,84619,55550,0.2269078847936997
QUEENS,Queens,M,Male,326105,198920,0.1801543734574416
QUEENS,Queens,F,Female,385496,240819,0.2068596589368739
MANHATTAN,Manhattan,M,Male,299686,186031,0.2436205142266785
MANHATTAN,Manhattan,F,Female,359552,235032,0.2772223525759319
BROOKLYN,Brooklyn,M,Male,299015,174117,0.1436378995441324
BROOKLYN,Brooklyn,F,Female,374937,227746,0.1689875188189735
THE BRONX,Bronx,M,Male,156213,100264,0.1502884641057986
THE BRONX,Bronx,F,Female,200158,131012,0.1737843394219821
%all%,%all%,M,Male,1152157,704492,0.1770773769732602
%all%,%all%,F,Female,1404762,890159,0.2042410106699875
