Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,84014,58148,0.3631781437772879
STATEN ISLAND,Staten Island,F,Female,98271,70200,0.4014125066887788
QUEENS,Queens,M,Male,423747,270581,0.3837717438642194
QUEENS,Queens,F,Female,490677,322813,0.4214836739134723
MANHATTAN,Manhattan,M,Male,374454,242089,0.4903735185761334
MANHATTAN,Manhattan,F,Female,439641,297503,0.518560503713687
BROOKLYN,Brooklyn,M,Male,387085,234566,0.319325949476734
BROOKLYN,Brooklyn,F,Female,471363,301003,0.3497513187193972
THE BRONX,Bronx,M,Male,192496,134007,0.2885375427522321
THE BRONX,Bronx,F,Female,242009,172740,0.3210192516653013
%all%,%all%,M,Male,1461796,939391,0.3674292984874263
%all%,%all%,F,Female,1741961,1164259,0.3996812650186114
