Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,80994,54379,0.2350711105347339
STATEN ISLAND,Staten Island,F,Female,95177,66030,0.2697160689996038
QUEENS,Queens,M,Male,392818,250486,0.226855763069881
QUEENS,Queens,F,Female,457690,299732,0.257464981137149
MANHATTAN,Manhattan,M,Male,355878,227015,0.2972919085376599
MANHATTAN,Manhattan,F,Female,420485,280903,0.3313276086049431
BROOKLYN,Brooklyn,M,Male,361060,218906,0.1805866057743233
BROOKLYN,Brooklyn,F,Female,443178,282289,0.2094584216622431
THE BRONX,Bronx,M,Male,183920,126420,0.1894944110773065
THE BRONX,Bronx,F,Female,232162,163064,0.2163005642498861
%all%,%all%,M,Male,1374670,877206,0.2204898530362385
%all%,%all%,F,Female,1648692,1092018,0.2505562039925658
