Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,86432,62092,0.3479706735446387
STATEN ISLAND,Staten Island,F,Female,100558,74319,0.3816559602052485
QUEENS,Queens,M,Male,447642,293296,0.3355647772664364
QUEENS,Queens,F,Female,515058,347775,0.3679682390820869
MANHATTAN,Manhattan,M,Male,385954,260835,0.402086540980588
MANHATTAN,Manhattan,F,Female,451092,316862,0.4310756302810498
BROOKLYN,Brooklyn,M,Male,406908,257146,0.2800917682677328
BROOKLYN,Brooklyn,F,Female,492155,325719,0.3053342427044579
THE BRONX,Bronx,M,Male,201357,143156,0.2926644568944553
THE BRONX,Bronx,F,Female,252066,184169,0.3161009090599431
%all%,%all%,M,Male,1528293,1016525,0.3270245533988995
%all%,%all%,F,Female,1810929,1248844,0.3543534515004474
