Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,98917,83699,0.4276012622660269
STATEN ISLAND,Staten Island,F,Female,113153,97052,0.4622017621613232
QUEENS,Queens,M,Male,547073,440844,0.4954634704930774
QUEENS,Queens,F,Female,614150,502723,0.5275450007519388
MANHATTAN,Manhattan,M,Male,443562,377292,0.5808752440798252
MANHATTAN,Manhattan,F,Female,509859,438253,0.601383264670394
BROOKLYN,Brooklyn,M,Male,486259,393194,0.4011395865678266
BROOKLYN,Brooklyn,F,Female,574422,473043,0.4262210907547549
THE BRONX,Bronx,M,Male,243645,194361,0.3652061840446949
THE BRONX,Bronx,F,Female,297155,241075,0.3941691248201621
%all%,%all%,M,Male,1819456,1489390,0.45732882133262
%all%,%all%,F,Female,2108739,1752146,0.4838360164860646
