Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,73706,48614,0.2724384191795894
STATEN ISLAND,Staten Island,F,Female,87422,59633,0.3062378379003967
QUEENS,Queens,M,Male,343543,214383,0.2452791161308386
QUEENS,Queens,F,Female,404929,259026,0.2740661091121462
MANHATTAN,Manhattan,M,Male,314080,196827,0.3034159050801702
MANHATTAN,Manhattan,F,Female,375454,247487,0.3366942533701301
BROOKLYN,Brooklyn,M,Male,314716,186335,0.2029621290635203
BROOKLYN,Brooklyn,F,Female,392737,242952,0.227747122315657
THE BRONX,Bronx,M,Male,164511,107358,0.2194799433015377
THE BRONX,Bronx,F,Female,210451,139912,0.2401398193419889
%all%,%all%,M,Male,1210556,753517,0.2424126906898291
%all%,%all%,F,Female,1470993,949010,0.2692770025787365
