Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5746,5057,0.5106533373725134
STATEN ISLAND,Staten Island,75to84,75 to 84,16700,14866,0.653766656405295
STATEN ISLAND,Staten Island,65to74,65 to 74,35884,31657,0.6784757495874322
STATEN ISLAND,Staten Island,55to64,55 to 64,42853,34969,0.5287917737789204
STATEN ISLAND,Staten Island,45to54,45 to 54,33408,25268,0.3937542853581001
STATEN ISLAND,Staten Island,35to44,35 to 44,26246,18974,0.3206475817081827
STATEN ISLAND,Staten Island,25to34,25 to 34,22526,15386,0.2377354409060709
STATEN ISLAND,Staten Island,18to24,18 to 24,12826,6823,0.1719850278729075
STATEN ISLAND,Staten Island,%all%,%all%,196189,153000,0.4100029376098394
QUEENS,Queens,85andUp,85+,27572,23601,0.457160493962219
QUEENS,Queens,75to84,75 to 84,72357,62703,0.5713472673900526
QUEENS,Queens,65to74,65 to 74,154773,132445,0.6345416027837618
QUEENS,Queens,55to64,55 to 64,207878,158805,0.52622159021478
QUEENS,Queens,45to54,45 to 54,186548,128920,0.4276722810401919
QUEENS,Queens,35to44,35 to 44,175203,114850,0.3721534855561908
QUEENS,Queens,25to34,25 to 34,170591,105261,0.2903766659597518
QUEENS,Queens,18to24,18 to 24,71290,32920,0.1884092245156498
QUEENS,Queens,%all%,%all%,1066212,759505,0.417503308119279
MANHATTAN,Manhattan,85andUp,85+,24578,22059,0.553889635643779
MANHATTAN,Manhattan,75to84,75 to 84,64016,58452,0.6825468537596042
MANHATTAN,Manhattan,65to74,65 to 74,115508,104720,0.7084918768953706
MANHATTAN,Manhattan,55to64,55 to 64,132617,110226,0.6061571220526282
MANHATTAN,Manhattan,45to54,45 to 54,126523,97907,0.5068509974298182
MANHATTAN,Manhattan,35to44,35 to 44,141988,104735,0.4515476187127316
MANHATTAN,Manhattan,25to34,25 to 34,210788,142492,0.3963203610867709
MANHATTAN,Manhattan,18to24,18 to 24,75893,41699,0.2896018139231616
MANHATTAN,Manhattan,%all%,%all%,891911,682290,0.4930719935178384
BROOKLYN,Brooklyn,85andUp,85+,22211,18304,0.359042761867399
BROOKLYN,Brooklyn,75to84,75 to 84,61543,51874,0.4863445870561874
BROOKLYN,Brooklyn,65to74,65 to 74,134307,112898,0.536988151805292
BROOKLYN,Brooklyn,55to64,55 to 64,161298,122267,0.4279034769979177
BROOKLYN,Brooklyn,45to54,45 to 54,151803,107102,0.362607747675765
BROOKLYN,Brooklyn,35to44,35 to 44,173578,119607,0.3341108311498215
BROOKLYN,Brooklyn,25to34,25 to 34,208944,134634,0.2864303326731073
BROOKLYN,Brooklyn,18to24,18 to 24,63905,30134,0.1449950504184791
BROOKLYN,Brooklyn,%all%,%all%,977589,696820,0.3510711573116429
THE BRONX,Bronx,85andUp,85+,12918,11103,0.4173404190081043
THE BRONX,Bronx,75to84,75 to 84,36885,32221,0.5565839179934504
THE BRONX,Bronx,65to74,65 to 74,77746,66884,0.6348103317119138
THE BRONX,Bronx,55to64,55 to 64,109014,86529,0.5294496772552012
THE BRONX,Bronx,45to54,45 to 54,91229,66945,0.3848829311566108
THE BRONX,Bronx,35to44,35 to 44,73033,49954,0.278776674682902
THE BRONX,Bronx,25to34,25 to 34,59705,38877,0.1713371960154861
THE BRONX,Bronx,18to24,18 to 24,30555,15613,0.1127637853319296
THE BRONX,Bronx,%all%,%all%,491085,368126,0.3434733895969098
%all%,%all%,85andUp,85+,93025,80124,0.4477752070549576
%all%,%all%,75to84,75 to 84,251501,220116,0.5752041281162598
%all%,%all%,65to74,65 to 74,518218,448604,0.6241056212132806
%all%,%all%,55to64,55 to 64,653660,512796,0.5133481486606852
%all%,%all%,45to54,45 to 54,589511,426142,0.4144999401801599
%all%,%all%,35to44,35 to 44,590048,408120,0.3589742687610058
%all%,%all%,25to34,25 to 34,672554,436650,0.2942982370413406
%all%,%all%,18to24,18 to 24,254469,127189,0.1804942046330214
%all%,%all%,%all%,%all%,3622986,2659741,0.401004579641897
