Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,97424,81943,0.4211472787792332
STATEN ISLAND,Staten Island,F,Female,111599,95326,0.4558540600376614
QUEENS,Queens,M,Male,537082,425623,0.4864149970102034
QUEENS,Queens,F,Female,604585,488147,0.5193288191477828
MANHATTAN,Manhattan,M,Male,435506,369916,0.5703253525960934
MANHATTAN,Manhattan,F,Female,501363,431180,0.5913621564490236
BROOKLYN,Brooklyn,M,Male,477076,381307,0.393564066477808
BROOKLYN,Brooklyn,F,Female,565460,461093,0.4195712872734396
THE BRONX,Bronx,M,Male,240756,191572,0.3608757825765543
THE BRONX,Bronx,F,Female,294817,239012,0.3910678227595219
%all%,%all%,M,Male,1787844,1450361,0.4493829964816939
%all%,%all%,F,Female,2077824,1714758,0.4767427771379676
