Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,82189,55756,0.3552889811092379
STATEN ISLAND,Staten Island,F,Female,96360,67587,0.3936065486718434
QUEENS,Queens,M,Male,400639,256973,0.3628436960970036
QUEENS,Queens,F,Female,465965,307427,0.4002564622248263
MANHATTAN,Manhattan,M,Male,360855,231251,0.472564683634814
MANHATTAN,Manhattan,F,Female,425718,285609,0.5021382003043015
BROOKLYN,Brooklyn,M,Male,367811,223715,0.3034258542774506
BROOKLYN,Brooklyn,F,Female,450313,288225,0.3341322199376869
THE BRONX,Bronx,M,Male,186381,128709,0.2793716012577081
THE BRONX,Bronx,F,Female,235086,166140,0.3118360548450224
%all%,%all%,M,Male,1397875,896404,0.3513624545580307
%all%,%all%,F,Female,1673442,1114988,0.3839600401474402
