COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(Perc at least 1 dose mod)-alias,SUM(At least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
1637893300889686692,Kew Gardens,11415,55.8973363462996,64.3851849955512,9884,8581,55.8973363462996,"15,351",40.70939677600189,40.7094,-73.83030279545555,-73.8303
504297603486692083,Kensington/Windsor Terrace,11218,49.8341162272045,59.5630669077004,32001,26774,49.8341162272045,"53,726",40.64731709291488,40.6473,-73.97477697120239,-73.9748
2142587574702034187,Jamaica,11433,41.8025511668249,49.5457467308036,13885,11715,41.8025511668249,"28,025",40.69927658115394,40.6993,-73.78652882796163,-73.7865
8667208470702579115,Jackson Heights/Rikers Island,11370,45.5441921974739,56.06306289313599,14918,12119,45.5441921974739,"26,609",40.785652326242925,40.7857,-73.88321121384428,-73.8832
15982059181251577592,Jackson Heights,11372,62.8736882762371,78.24576966851254,38802,31179,62.8736882762371,"49,590",40.750337666757154,40.7503,-73.88634940617133,-73.8863
2597243027712784715,Inwood/Washington Heights (North),10034,45.4032195308705,53.18762372327571,18325,15643,45.4032195308705,"34,454",40.86630310110243,40.8663,-73.92287666540476,-73.9229
5849118026665181117,Hunts Point,10474,33.6958921938899,43.20692203002699,3766,2937,33.6958921938899,"8,716",40.808288720417636,40.8083,-73.88884177256035,-73.8888
6913227023405428439,Hudson Square/Meatpacking District/West Village,10014,67.3101257757069,76.34875896000051,21092,18595,67.3101257757069,"27,626",40.73460135833562,40.7346,-74.00803505661187,-74.0080
9356805364938853039,Hudson Square/Little Italy/SoHo/TriBeCa,10013,68.649394685241,78.72819332596089,19411,16926,68.649394685241,"24,656",40.71963180060329,40.7196,-74.00400736034565,-74.0040
7533204450420038978,Hollis/Holliswood,11423,52.1849488125198,60.177380080013066,15292,13261,52.1849488125198,"25,412",40.716506651570015,40.7165,-73.77105954138645,-73.7711
2674089007412190215,Hillcrest/Jamaica Estates/Jamaica Hills,11432,60.8216110478781,70.73855738330285,34460,29629,60.8216110478781,"48,715",40.71599765832633,40.7160,-73.79330890321143,-73.7933
5943557986778385093,Hell's Kitchen/Midtown Manhattan,10036,75.4428246709003,88.96630390851647,22499,19079,75.4428246709003,"25,289",40.75925598904226,40.7593,-73.99269254598528,-73.9927
9848049560676505857,Hell's Kitchen/Midtown Manhattan,10019,69.539902404333,80.52816009830458,32275,27871,69.539902404333,"40,079",40.76652116514743,40.7665,-73.99040795806198,-73.9904
1344053829658389205,Hell's Kitchen/Midtown Manhattan,10018,59.5333242059632,71.45263073589973,7913,6593,59.5333242059632,"11,074",40.75724354275797,40.7572,-73.99762126573604,-73.9976
2040086214448852188,Hamilton Heights/West Harlem,10031,46.7603314503573,55.13894846116485,26962,22865,46.7603314503573,"48,898",40.825359467598275,40.8254,-73.95213436013692,-73.9521
5821409775058227380,Hamilton Beach/Howard Beach/Lindenwood,11414,45.6643619844431,52.77158773116142,12088,10460,45.6643619844431,"22,906",40.655357369855885,40.6554,-73.84741468386446,-73.8474
2188205222476189661,Greenwich Village/SoHo,10012,60.7764081897233,69.70636968612553,14558,12693,60.7764081897233,"20,885",40.72532714914477,40.7253,-73.99828025686872,-73.9983
1276903058674644194,Greenpoint,11222,64.8678631809296,74.41807940652852,23860,20798,64.8678631809296,"32,062",40.732710568202016,40.7327,-73.94772475132561,-73.9477
8052967789995192660,Great Kills,10308,45.844002419418,52.4928757177484,12482,10901,45.844002419418,"23,778",40.54375345479274,40.5438,-74.14337697566305,-74.1434
1226563181018629970,Gravesend/Homecrest,11223,39.8015634751473,48.792113428304425,30462,24849,39.8015634751473,"62,432",40.59497337603157,40.5950,-73.97338889646544,-73.9734
15062144985260141127,Graniteville/Mariner's Harbor/Port Ivory,10303,41.2265392895033,50.83136298048762,9796,7945,41.2265392895033,"19,272",40.63998115388839,40.6400,-74.1749064588237,-74.1749
1975268528569283706,Gowanus/Park Slope/Windsor Terrace,11215,65.4578984454167,72.44991228902272,41240,37260,65.4578984454167,"56,922",40.665060849722735,40.6651,-73.98713189689084,-73.9871
11728784118057846679,Glendale/Ridgewood,11385,44.3123800769143,54.553502599656866,43377,35234,44.3123800769143,"79,513",40.702914746129274,40.7029,-73.88796183776728,-73.8880
5300398451044121207,Gerritsen Beach/Homecrest/Sheepshead Bay,11229,42.1632373874052,49.99486042455929,32774,27640,42.1632373874052,"65,555",40.592591816696896,40.5926,-73.93102293435037,-73.9310
16558769320244644509,Fresh Meadows/Hillcrest,11366,55.6185361829103,64.69628511916477,7469,6421,55.6185361829103,"11,545",40.72686004102343,40.7269,-73.78315823337884,-73.7832
2069792849576935000,Forest Hills,11375,57.3548833323782,65.61624054443975,39125,34199,57.3548833323782,"59,627",40.72297405344856,40.7230,-73.84418195812574,-73.8442
14110631317039195668,Fordham/Kingsbridge/University Heights,10468,39.0958059369297,48.63090734093913,28301,22752,39.0958059369297,"58,196",40.867959355731095,40.8680,-73.90275470151684,-73.9028
1796791447416200226,Flushing/Murray Hill/Queensboro Hill,11355,69.8512318804343,88.77388572453225,59351,46700,69.8512318804343,"66,856",40.74814633229538,40.7481,-73.82283331503541,-73.8228
13627776600523588151,Flushing/Murray Hill,11354,66.0718512745731,81.12185067096142,37564,30595,66.0718512745731,"46,306",40.76861583294839,40.7686,-73.83700150248836,-73.8370
12322775813457235741,Flatlands/Midwood,11210,33.5082752292747,40.67088853944124,20152,16603,33.5082752292747,"49,549",40.62655887222889,40.6266,-73.94615699606153,-73.9462
6118710961472576396,Flatiron/Gramercy/Kips Bay,10010,59.8767773202662,67.62342708410792,20741,18365,59.8767773202662,"30,671",40.73775576335703,40.7378,-73.97599091185998,-73.9760
11328094199542994609,Flatbush/Prospect Lefferts Gardens,11226,41.3432158904914,50.54855645673191,39092,31973,41.3432158904914,"77,336",40.6451447748454,40.6451,-73.95759499032192,-73.9576
6402386507838947620,Financial District,10006,73.2017211504121,88.2857121753455,2786,2310,73.2017211504121,"3,156",40.7088105591395,40.7088,-74.01393757411763,-74.0139
17162405344876578437,Financial District,10005,64.8137967982589,78.20497596677546,6389,5295,64.8137967982589,"8,170",40.705994121731095,40.7060,-74.0086809434999,-74.0087
13626678536658579648,Financial District,10004,89.7224038144715,100,2839,2409,89.7224038144715,"2,685",40.70208588741524,40.7021,-74.01276251954427,-74.0128
1350034078683374798,Fieldston/North Riverdale/Riverdale,10471,65.1920158469131,72.96493175488779,12926,11549,65.1920158469131,"17,715",40.89770404077458,40.8977,-73.90396236432697,-73.9040
15018623739585943687,Elmhurst,11373,65.7966730761367,82.10171248368079,61094,48961,65.7966730761367,"74,413",40.736761120710185,40.7368,-73.87877667649306,-73.8788
5857047755166378474,Elm Park,10302,42.8267296878566,52.37749497924437,7250,5928,42.8267296878566,"13,842",40.630931606306476,40.6309,-74.13912004653977,-74.1391
2682952550991094888,Edgemere/Far Rockaway,11691,30.3385811197211,38.6275739052223,18701,14688,30.3385811197211,"48,414",40.602370082183434,40.6024,-73.76774794637974,-73.7677
13013986920525830455,Edenwald/Wakefield,10466,34.6016212637267,42.20783888548685,23101,18938,34.6016212637267,"54,732",40.893420110810986,40.8934,-73.84301458324927,-73.8430
14950690994598268712,East Williamsburg/Williamsburg (North)/Williamsburg (South),11211,52.3158774029188,61.447429397238395,46034,39193,52.3158774029188,"74,916",40.71396838984885,40.7140,-73.9454904471319,-73.9455
190186181469070100,East Village/Gramercy/Greenwich Village,10003,60.6168341939561,68.78373728863116,34666,30550,60.6168341939561,"50,399",40.73109435770712,40.7311,-73.9889898959372,-73.9890
4798243567748367950,East New York,11239,50.9083474393274,59.19921520910273,6362,5471,50.9083474393274,"10,747",40.64510527926141,40.6451,-73.88454888295168,-73.8845
18081751456025081295,East Midtown/Murray Hill,10017,72.1978399514968,83.19239992122507,12084,10487,72.1978399514968,"14,525",40.75173201934197,40.7517,-73.97189354977199,-73.9719
1246189634500774950,East Midtown,10022,72.9030737422169,82.01907256326169,23042,20481,72.9030737422169,"28,093",40.75738232585172,40.7574,-73.96592008649502,-73.9659
8770736407895998495,East Harlem,10035,48.8655871789461,58.8992169693936,16595,13768,48.8655871789461,"28,175",40.796039116282806,40.7960,-73.92883361123843,-73.9288
10389287341308707756,East Harlem,10029,46.6639694140414,55.81251509927956,34957,29227,46.6639694140414,"62,633",40.789282750571395,40.7893,-73.94155210352943,-73.9416
12927689827378778439,East Flatbush (North)/East Flatbush (South),11203,36.4995047247779,44.368939326502385,26612,21892,36.4995047247779,"59,979",40.648479287043806,40.6485,-73.93281565597319,-73.9328
184882531478352418,Douglaston-Little Neck,11363,70.1517383714978,78.94152358027154,4266,3791,70.1517383714978,"5,404",40.77050595263226,40.7705,-73.75264332350663,-73.7526
2348822040072778349,Douglaston-Little Neck,11362,65.3414179186023,74.56049797402696,10983,9625,65.3414179186023,"14,730",40.758046741532404,40.7580,-73.74434955562084,-73.7443
14443501688850087734,Ditmars Steinway,11105,52.3048346762144,60.679184640180274,18716,16133,52.3048346762144,"30,844",40.7810593799046,40.7811,-73.89656419537789,-73.8966
1914168623872435582,Cypress Hills/East New York,11208,35.9508677830716,45.79580909498271,32241,25310,35.9508677830716,"70,402",40.66102169485995,40.6610,-73.86749532366912,-73.8675
13899085798675466395,Cypress Hills/East New York,11207,34.0835829947769,43.271474985488254,28837,22714,34.0835829947769,"66,642",40.6705497606979,40.6705,-73.89416465580123,-73.8942
13251084261260588415,Crown Heights (West)/Prospect Lefferts Gardens,11225,47.4309881575336,54.30140349262223,24857,21712,47.4309881575336,"45,776",40.661374534266926,40.6614,-73.95768202688662,-73.9577
11576908541946943384,Crown Heights (East),11213,35.4201715309116,42.70772278320881,20775,17230,35.4201715309116,"48,645",40.67168982998579,40.6717,-73.93484084080171,-73.9348
11156707046625381712,Country Club/Throgs Neck,10465,47.9842897314216,55.15931722068045,18658,16231,47.9842897314216,"33,826",40.825964639902985,40.8260,-73.81540290354943,-73.8154
17678232082177539138,Corona/North Corona,11368,43.1220370409327,58.977000944583246,49023,35844,43.1220370409327,"83,122",40.7529660125418,40.7530,-73.85079557899307,-73.8508
9193278082197900710,Concourse/Melrose,10451,45.2169332382558,54.4889917151296,19587,16254,45.2169332382558,"35,947",40.82033389833531,40.8203,-73.924813777519,-73.9248
1337866244991314024,Concourse/Highbridge,10452,42.641467768043,53.229762053791916,29173,23370,42.641467768043,"54,806",40.83850552396974,40.8385,-73.92303397729094,-73.9230
1803264202164421611,College Point,11356,59.700056865756,73.88247708424178,13133,10612,59.700056865756,"17,776",40.786615884402366,40.7866,-73.84812676242562,-73.8481
15416285922168253264,Co-op City/Edenwald,10475,48.1613256938116,53.94500591746603,19475,17387,48.1613256938116,"36,102",40.862237798700235,40.8622,-73.8215923125888,-73.8216
8988763675125413664,Clinton Hill/Prospect Heights,11238,66.9815354155012,74.76016271226673,34340,30767,66.9815354155012,"45,934",40.67949648567149,40.6795,-73.96450275576993,-73.9645
6710942678117447511,Claremont/Morrisania,10456,36.5022900516276,45.90090412263028,30680,24398,36.5022900516276,"66,840",40.831071577382964,40.8311,-73.9083180324102,-73.9083
5874101011591728942,City Island,10464,64.3499506804581,71.4429731326201,2508,2259,64.3499506804581,"3,510",40.8562734169678,40.8563,-73.79409771779146,-73.7941
8394725094642364800,Chinatown/Lower East Side,10002,64.0127215047333,75.62851925086098,48382,40951,64.0127215047333,"63,973",40.71426460672879,40.7143,-73.98608739716452,-73.9861
1891261666814611049,Chinatown/Financial District,10038,58.1779189069429,70.03777242033532,14303,11881,58.1779189069429,"20,422",40.709182536838725,40.7092,-74.00059617307932,-74.0006
6033469723849756655,Chelsea/NoMad/West Chelsea,10001,66.1402074406785,78.09948473634648,19944,16890,66.1402074406785,"25,537",40.7513078684639,40.7513,-73.99909467043838,-73.9991
6047332923510127271,Chelsea,10011,68.3783731973513,76.64286711629936,34554,30828,68.3783731973513,"45,084",40.74523974987352,40.7452,-74.00414358354038,-74.0041
18333201894490416789,Charlotte Gardens/Tremont/Van Nest/West Farms,10460,37.0005627861385,46.39323080016716,19693,15706,37.0005627861385,"42,448",40.84115197189704,40.8412,-73.87968361212518,-73.8797
18051076984058352639,Charlotte Gardens/Hunts Point,10459,39.2074901151922,49.23456030444564,17053,13580,39.2074901151922,"34,636",40.82799067803176,40.8280,-73.88974950054214,-73.8897
4055490017929633237,Charleston/Prince's Bay/Woodrow,10309,45.0211665086322,51.85883213530245,13227,11483,45.0211665086322,"25,506",40.53738162247546,40.5374,-74.2304416992469,-74.2304
6329959407049386657,Central Harlem (South)/Morningside Heights/West Harlem,10027,46.2542024751627,54.0772592956434,28535,24407,46.2542024751627,"52,767",40.81323456711291,40.8132,-73.9545114701227,-73.9545
5663651286405990107,Central Harlem (South),10026,44.2518038745598,52.1954957706616,16407,13910,44.2518038745598,"31,434",40.802079015034636,40.8021,-73.95306421295975,-73.9531
6472534724541208643,Central Harlem (North)/Washington Heights (South),10039,36.9512699064406,44.511987177694884,9296,7717,36.9512699064406,"20,884",40.83284418551447,40.8328,-73.9349431758102,-73.9349
17815902594539931319,Central Harlem (North)/East Harlem,10037,41.8088217970031,49.05660679201524,8508,7251,41.8088217970031,"17,343",40.81380359608226,40.8138,-73.93573339223965,-73.9357
708146318929407025,Central Harlem (North),10030,38.6034169309152,46.32410031709823,10728,8940,38.6034169309152,"23,159",40.81732357905549,40.8173,-73.94204061758126,-73.9420
2350960649421190645,Castle Hill/Clason Point/Soundview,10473,41.5901356725821,49.73448190302957,22393,18726,41.5901356725821,"45,025",40.81248134731821,40.8125,-73.85452614412982,-73.8545
13785275407719283030,Carroll Gardens/Cobble Hill/Red Hook,11231,58.0010628007716,65.25532301785543,19763,17566,58.0010628007716,"30,286",40.67590220467837,40.6759,-74.01008456048055,-74.0101
2807629430274770769,Canarsie,11236,31.6868282360677,38.776349395414535,29798,24350,31.6868282360677,"76,846",40.64308046013214,40.6431,-73.89393316779513,-73.8939
14706475703514256909,Cambria Heights,11411,36.4284490207558,43.66127061110502,7763,6477,36.4284490207558,"17,780",40.69499752718839,40.6950,-73.73576767720192,-73.7358
10023271853909586705,Bushwick/East Williamsburg,11237,49.1057187435705,60.74956152656038,22904,18514,49.1057187435705,"37,702",40.70712303717351,40.7071,-73.92400283809793,-73.9240
13554189564061513966,Brooklyn Heights/DUMBO/Downtown Brooklyn,11201,70.9791851095911,80.17146634371701,42544,37666,70.9791851095911,"53,066",40.69683169479494,40.6968,-73.98928836796613,-73.9893
5637982796544974706,Brighton Beach/Manhattan Beach/Sheepshead Bay,11235,39.9318405864084,48.00434826735882,31208,25960,39.9318405864084,"65,011",40.583160417519764,40.5832,-73.94194157387143,-73.9419
3250193706081854156,Brighton Beach/Coney Island/Seagate,11224,35.6670995393515,43.3229566227125,16303,13422,35.6670995393515,"37,631",40.57554843605516,40.5755,-73.98607356152014,-73.9861
7134933269242168090,Briarwood/Jamaica,11435,49.0400505972294,58.111155701052056,26733,22560,49.0400505972294,"46,003",40.703808028967195,40.7038,-73.81112256963566,-73.8111
6037021867483629078,Breezy Point,11697,82.6533899078984,92.39481507922966,2485,2223,82.6533899078984,"2,690",40.56131801867323,40.5613,-73.89027702257818,-73.8903
11972233924258293233,Borough Park,11219,36.6932790566707,47.72371042674194,27638,21250,36.6932790566707,"57,913",40.63363339681135,40.6336,-73.99695563105604,-73.9970
3799086689113883197,Boerum Hill/Park Slope,11217,60.6231302659847,68.20679958299813,23609,20984,60.6231302659847,"34,614",40.68193564273281,40.6819,-73.97943251316396,-73.9794
17204703498145607520,Bloomfield/Freshkills Park,10314,49.2008910249556,56.58637157169003,41803,36347,49.2008910249556,"73,875",40.59154749982019,40.5915,-74.19297117819609,-74.1930
4472629017624590588,Bergen Beach/Flatlands/Marine Park/Mill Basin,11234,38.4107570909832,45.24133576651741,33183,28173,38.4107570909832,"73,347",40.59860501935954,40.5986,-73.91090042191269,-73.9109
1890501726915015344,Bensonhurst/Mapleton,11204,44.082923337345,54.77098128062513,30911,24879,44.082923337345,"56,437",40.62065227107304,40.6207,-73.9843047932376,-73.9843
15977238287156015842,Belmont/Fordham University/Kingsbridge,10458,37.0854070870814,47.06225510436379,28501,22459,37.0854070870814,"60,560",40.86408263255247,40.8641,-73.88580725614125,-73.8858
9090589728404897614,Belmont/Claremont/Mount Hope/Tremont,10457,37.1760155854646,47.52663763888459,25245,19747,37.1760155854646,"53,118",40.846025166221764,40.8460,-73.90031847005505,-73.9003
468359110144528727,Bellerose/Hollis Hills/Holliswood,11427,71.1239199922555,81.42451719042639,15533,13568,71.1239199922555,"19,077",40.730718844909326,40.7307,-73.74776665503477,-73.7478
17999250532561845998,Bellerose/Douglaston-Little Neck,11004,57.5999753413895,65.08637928386746,10624,9402,57.5999753413895,"16,323",40.748435539928145,40.7484,-73.71407174115245,-73.7141
18212252020251328430,Bellerose,11426,55.976664500022,65.10606606496277,10469,9001,55.976664500022,"16,080",40.73771547542336,40.7377,-73.7231459125217,-73.7231
9788457811692813819,Belle Harbor-Neponsit/Rockaway Park,11694,48.0763047037441,55.095493556994526,9113,7952,48.0763047037441,"16,540",40.577726239622415,40.5777,-73.84008282848848,-73.8401
12988742013052757381,Bedford-Stuyvesant (West)/Crown Heights (West),11216,51.9623631038408,59.01447566384799,27172,23925,51.9623631038408,"46,043",40.680919119044844,40.6809,-73.94894503078062,-73.9489
9820844531834118100,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,11205,43.7125719206341,51.04146618231056,17223,14750,43.7125719206341,"33,743",40.696725458988,40.6967,-73.96911807074783,-73.9691
14710231023190274597,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,11233,33.5134622560434,40.79148706302828,23142,19013,33.5134622560434,"56,732",40.67639992217663,40.6764,-73.91807496540247,-73.9181
