Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5796,5116,0.5852771887306878
STATEN ISLAND,Staten Island,75to84,75 to 84,16802,15015,0.7389067241303487
STATEN ISLAND,Staten Island,65to74,65 to 74,36067,32001,0.772991277138387
STATEN ISLAND,Staten Island,55to64,55 to 64,43221,35774,0.6535762891274762
STATEN ISLAND,Staten Island,45to54,45 to 54,33801,26176,0.5267250514242972
STATEN ISLAND,Staten Island,35to44,35 to 44,26613,19805,0.4497414404975158
STATEN ISLAND,Staten Island,25to34,25 to 34,22884,16188,0.3535901358179206
STATEN ISLAND,Staten Island,18to24,18 to 24,13089,7606,0.3299299472121482
STATEN ISLAND,Staten Island,<18,<18,2425,942,0.0235494184582885
STATEN ISLAND,Staten Island,%all%,%all%,200698,158623,0.4215078243300854
QUEENS,Queens,85andUp,85+,27829,24021,0.539058488473988
QUEENS,Queens,75to84,75 to 84,72870,63618,0.6639885711164238
QUEENS,Queens,65to74,65 to 74,156008,134655,0.7474315101898078
QUEENS,Queens,55to64,55 to 64,210358,163873,0.697049345262433
QUEENS,Queens,45to54,45 to 54,189651,135324,0.6291380373220092
QUEENS,Queens,35to44,35 to 44,178505,121471,0.5784175702151314
QUEENS,Queens,25to34,25 to 34,174020,112241,0.4800576415796544
QUEENS,Queens,18to24,18 to 24,73385,36542,0.4200003323536136
QUEENS,Queens,<18,<18,13414,3681,0.0298639050663711
QUEENS,Queens,%all%,%all%,1096040,795426,0.4831924307744258
MANHATTAN,Manhattan,85andUp,85+,24710,22308,0.6204548210144512
MANHATTAN,Manhattan,75to84,75 to 84,64260,59073,0.7503671529219218
MANHATTAN,Manhattan,65to74,65 to 74,116041,106030,0.7850850447556884
MANHATTAN,Manhattan,55to64,55 to 64,133759,112937,0.7355702873064204
MANHATTAN,Manhattan,45to54,45 to 54,127855,101558,0.6618876513057228
MANHATTAN,Manhattan,35to44,35 to 44,143785,109862,0.6199052308837554
MANHATTAN,Manhattan,25to34,25 to 34,213658,152191,0.5942580334971598
MANHATTAN,Manhattan,18to24,18 to 24,77352,46131,0.5372138303216958
MANHATTAN,Manhattan,<18,<18,9478,4366,0.0416310024551581
MANHATTAN,Manhattan,%all%,%all%,910898,714456,0.5652765276138372
BROOKLYN,Brooklyn,85andUp,85+,22380,18574,0.4389956845821891
BROOKLYN,Brooklyn,75to84,75 to 84,62036,52815,0.5816183984774193
BROOKLYN,Brooklyn,65to74,65 to 74,135585,114816,0.6448966196258616
BROOKLYN,Brooklyn,55to64,55 to 64,163469,126240,0.5721000227483508
BROOKLYN,Brooklyn,45to54,45 to 54,154259,111848,0.522263903089726
BROOKLYN,Brooklyn,35to44,35 to 44,176362,126171,0.4926505505801904
BROOKLYN,Brooklyn,25to34,25 to 34,211965,143787,0.4509500235085876
BROOKLYN,Brooklyn,18to24,18 to 24,65601,33337,0.3156507699775221
BROOKLYN,Brooklyn,<18,<18,9815,3186,0.0170676887768658
BROOKLYN,Brooklyn,%all%,%all%,1001472,730774,0.3912148233741669
THE BRONX,Bronx,85andUp,85+,13015,11249,0.489208822245382
THE BRONX,Bronx,75to84,75 to 84,37124,32646,0.6412780910458662
THE BRONX,Bronx,65to74,65 to 74,78364,67896,0.7437694640612464
THE BRONX,Bronx,55to64,55 to 64,110416,88661,0.6756083574733358
THE BRONX,Bronx,45to54,45 to 54,92862,69163,0.5338860072158518
THE BRONX,Bronx,35to44,35 to 44,74635,52063,0.4165131343828
THE BRONX,Bronx,25to34,25 to 34,61180,40756,0.2696301065469928
THE BRONX,Bronx,18to24,18 to 24,31611,16823,0.2283082058622703
THE BRONX,Bronx,<18,<18,5152,1456,0.0147517731551234
THE BRONX,Bronx,%all%,%all%,504359,380713,0.3549272986286164
%all%,%all%,85andUp,85+,93730,81268,0.523812717254021
%all%,%all%,75to84,75 to 84,253092,223167,0.6613765614185269
%all%,%all%,65to74,65 to 74,522065,455398,0.7263058312870846
%all%,%all%,55to64,55 to 64,661223,527485,0.6619349661500172
%all%,%all%,45to54,45 to 54,598428,444069,0.5820791431075386
%all%,%all%,35to44,35 to 44,599900,429372,0.5276601583596182
%all%,%all%,25to34,25 to 34,683707,465163,0.460812469375527
%all%,%all%,18to24,18 to 24,261038,140439,0.3704396306991535
%all%,%all%,<18,<18,40284,13631,0.0236391501616808
%all%,%all%,%all%,%all%,3713467,2779992,0.4454298325128163
