Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,92832,72376,0.4012968486577617
STATEN ISLAND,Staten Island,F,Female,107057,85569,0.4373011237148355
QUEENS,Queens,M,Male,505615,361360,0.4579165168695172
QUEENS,Queens,F,Female,574041,421861,0.4930920129881032
MANHATTAN,Manhattan,M,Male,418383,323604,0.5479015949153658
MANHATTAN,Manhattan,F,Female,483827,383459,0.5706782871258186
BROOKLYN,Brooklyn,M,Male,449737,322046,0.3710107458047145
BROOKLYN,Brooklyn,F,Female,537202,397501,0.3986038529088995
THE BRONX,Bronx,M,Male,224505,166780,0.3365167122204611
THE BRONX,Bronx,F,Female,277745,212393,0.3684222159249413
%all%,%all%,M,Male,1691072,1246166,0.4250588992251511
%all%,%all%,F,Female,1979872,1500783,0.454268347876289
