Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,74646,49689,0.2784628421980216
STATEN ISLAND,Staten Island,F,Female,88402,60888,0.3126827339573618
QUEENS,Queens,M,Male,348376,219290,0.2508932955333753
QUEENS,Queens,F,Female,409882,264639,0.2800050228522591
MANHATTAN,Manhattan,M,Male,317572,200606,0.3092413696012875
MANHATTAN,Manhattan,F,Female,379303,251864,0.3426489529988017
BROOKLYN,Brooklyn,M,Male,319774,190429,0.207421446724647
BROOKLYN,Brooklyn,F,Female,398146,247832,0.2323217130039427
THE BRONX,Bronx,M,Male,166450,109139,0.2231209740493165
THE BRONX,Bronx,F,Female,212452,141958,0.2436514986144867
%all%,%all%,M,Male,1226818,769153,0.247442922033815
%all%,%all%,F,Female,1488185,967181,0.274432936039773
