COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(At least 1 dose)-alias,SUM(PERC_at least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,29.4280693216978,33088,48.263492327947255,20175,29.4280693216978,"68,557",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,23.1641426590293,11686,38.013786141471186,7121,23.1641426590293,"30,741",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,19.391938432911,20998,33.79466538420327,12049,19.391938432911,"62,134",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,33.6202127210177,15908,50.54151804630022,10582,33.6202127210177,"31,475",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,29.4266475711939,22295,42.3815960981762,15480,29.4266475711939,"52,605",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,27.295555438837,19385,40.115568019852574,13190,27.295555438837,"48,323",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,28.5100949465999,15128,41.849477620043004,10306,28.5100949465999,"36,149",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,27.0706621319285,4500,38.02059288192205,3204,27.0706621319285,"11,836",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,43.6715538387447,30239,61.84826323200645,21352,43.6715538387447,"48,892",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,43.0200069926688,29875,60.60084444105909,21208,43.0200069926688,"49,298",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,41.4559985376165,23279,58.07282404363795,16618,41.4559985376165,"40,086",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,40.1729566826363,3864,69.32930085828801,2239,40.1729566826363,"5,573",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,27.1798879970146,4409,39.20056466432358,3057,27.1798879970146,"11,247",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,21.4767150272803,8125,37.868556770106856,4608,21.4767150272803,"21,456",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,23.135715145384,31510,43.22855693969693,16864,23.135715145384,"72,892",40.6408717549274,40.6409,-74.02102099739437,-74.0210
3040728038815490374,Sunnyside,11104,31.1186752284709,11111,51.51364726810789,6712,31.1186752284709,"21,569",40.745033312307186,40.7450,-73.91815956396815,-73.9182
14030579851748726628,St. Albans,11412,18.6178411818263,8463,27.65229728357255,5698,18.6178411818263,"30,605",40.69856602634196,40.6986,-73.7599503112927,-73.7600
10738340961163910044,South Ozone Park,11420,26.8615173718659,14576,39.255411791890644,9974,26.8615173718659,"37,131",40.674037074484374,40.6740,-73.81729863063045,-73.8173
4916153295976294626,South Jamaica/South Ozone Park,11436,20.6408735225332,4721,30.662543706695857,3178,20.6408735225332,"15,397",40.674592633509185,40.6746,-73.79777598784943,-73.7978
11217976855247526323,Soundview,10472,20.6505000656212,16280,32.005915943289494,10504,20.6505000656212,"50,866",40.829926449247125,40.8299,-73.86566773866045,-73.8657
9931294169958654363,Silver Lake/St. George,10301,31.0207841080657,13631,44.272255070363684,9551,31.0207841080657,"30,789",40.62567576803685,40.6257,-74.09347442720504,-74.0935
6188377445896060266,Rosedale,11422,18.5816632160053,6855,26.810629624440395,4751,18.5816632160053,"25,568",40.645544301933455,40.6455,-73.7445626367344,-73.7446
4739689513597918076,Roosevelt Island,10044,36.9507600944023,5064,51.50527088303151,3633,36.9507600944023,"9,832",40.75995471955905,40.7600,-73.95193639461722,-73.9519
16815596094504930884,Richmond Hill/South Ozone Park,11419,26.5961306551283,14676,38.70350158598536,10085,26.5961306551283,"37,919",40.68983738037997,40.6898,-73.82087011633175,-73.8209
9321515615274117885,Richmond Hill,11418,27.1541317554883,11285,39.17095447535283,7823,27.1541317554883,"28,810",40.70221668606222,40.7022,-73.83479560098314,-73.8348
5784048243839388641,Rego Park,11374,28.8368621845128,15507,44.3712266218734,10078,28.8368621845128,"34,948",40.72567291835462,40.7257,-73.86146755396418,-73.8615
7616793812403250187,Queens Village,11429,19.7342877464043,7461,28.61759395061656,5145,19.7342877464043,"26,071",40.71986048491059,40.7199,-73.72636108466752,-73.7264
17835190518488896391,Queens Village,11428,33.4853688139852,6803,46.160276401528186,4935,33.4853688139852,"14,738",40.72232993410964,40.7223,-73.74088235532724,-73.7409
9816757010559144864,Port Richmond/Randall Manor/West Brighton,10310,31.2926719638175,7946,45.716413205459375,5439,31.2926719638175,"17,381",40.635693140276466,40.6357,-74.11833890866924,-74.1183
16781524348797058241,Parkchester/Pelham Parkway/Van Nest/Westchester Square,10462,27.4083394052179,24481,41.68635418607973,16096,27.4083394052179,"58,727",40.84158678902079,40.8416,-73.85919808163474,-73.8592
980153071589891186,Ozone Park,11417,25.7127785035088,9664,40.73578548490305,6100,25.7127785035088,"23,724",40.676444415658594,40.6764,-73.84322242266497,-73.8432
14079738205464829344,Ozone Park,11416,22.8252041362683,7271,36.73352352253359,4518,22.8252041362683,"19,794",40.68421767075783,40.6842,-73.85148534986325,-73.8515
13226122797477619450,Ocean Hill-Brownsville,11212,16.6874402675578,15003,27.11008839568707,9235,16.6874402675578,"55,341",40.663205105824936,40.6632,-73.91367297533805,-73.9137
14285113515916235053,New Dorp/Todt Hill,10304,29.1884979262863,14239,43.99439207921997,9447,29.1884979262863,"32,365",40.610997855936304,40.6110,-74.09249648485172,-74.0925
7871365334414836712,Mott Haven/Port Morris,10454,19.9325565876122,8894,32.46294786490074,5461,19.9325565876122,"27,397",40.803927383985425,40.8039,-73.91259257607629,-73.9126
5884942442616128710,Mott Haven,10455,20.7173375474916,10055,32.888037423433474,6334,20.7173375474916,"30,573",40.81439773644144,40.8144,-73.90969324670235,-73.9097
297583840191204889,Morris Park/Pelham Bay/Westchester Square,10461,34.1981609899143,19028,49.03712187762538,13270,34.1981609899143,"38,803",40.84548460089088,40.8455,-73.83682816075867,-73.8368
6247711691948238201,Morris Heights/Mount Hope/University Heights,10453,19.3497353834802,17992,31.366829355759553,11099,19.3497353834802,"57,360",40.851537542937415,40.8515,-73.91593074527222,-73.9159
5852721915417736773,Midwood,11230,20.315545795547,19712,30.497299422878854,13131,20.315545795547,"64,635",40.623672951848654,40.6237,-73.96587906716165,-73.9659
14023378437539972644,Middle Village,11379,27.4091076064274,12419,41.96692237260776,8111,27.4091076064274,"29,592",40.719725846415166,40.7197,-73.87922087991288,-73.8792
14038901105978491135,Maspeth,11378,23.9670032103601,11019,39.17703729045506,6741,23.9670032103601,"28,126",40.722907983675334,40.7229,-73.92045963318517,-73.9205
2850878229969502036,Manhattan Valley/Morningside Heights/Upper West Side,10025,38.2362190557813,44073,56.24594914874162,29961,38.2362190557813,"78,358",40.800328958394,40.8003,-73.96625543325898,-73.9663
12858335072921120838,Long Island City,11109,31.5352788018904,3106,58.129718669834716,1685,31.5352788018904,"5,343",40.74558119163512,40.7456,-73.95829189233923,-73.9583
10008109472310056797,Lincoln Square,10069,36.1059661215435,3163,58.83728533871313,1941,36.1059661215435,"5,376",40.77578476904258,40.7758,-73.99112607067067,-73.9911
6421052027766357067,Lincoln Square,10023,41.6636317718054,32700,61.105165004397065,22296,41.6636317718054,"53,514",40.77569919527727,40.7757,-73.98301759070974,-73.9830
13518408187751020201,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,10306,33.0238444289435,20594,48.602376343147476,13993,33.0238444289435,"42,372",40.573044245370184,40.5730,-74.13111792428568,-74.1311
12241881246569873691,Lenox Hill/Upper East Side,10075,50.5392993645147,14078,70.87282164096408,10039,50.5392993645147,"19,864",40.77278389700894,40.7728,-73.95475581857359,-73.9548
12041298690412720261,Lenox Hill/Upper East Side,10065,45.879426184093,15621,63.84699478144466,11225,45.879426184093,"24,466",40.76384107283376,40.7638,-73.96118817421443,-73.9612
6136035347793680985,Lenox Hill/Upper East Side,10021,46.0184966260902,24409,61.56228675579497,18246,46.0184966260902,"39,649",40.76546008702753,40.7655,-73.95747906346895,-73.9575
13568842172321599915,Laurelton/Rosedale,11413,18.206229312051,9108,26.254328146637228,6316,18.206229312051,"34,691",40.66408016462025,40.6641,-73.75057297474643,-73.7506
9614305802080270957,Kips Bay/Murray Hill/NoMad,10016,36.5739972212869,27220,57.64587170604689,17270,36.5739972212869,"47,219",40.74479999580176,40.7448,-73.97277641016387,-73.9728
4599956056429521911,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,10463,33.664396446674,26615,47.286146898259965,18948,33.664396446674,"56,285",40.87792187299295,40.8779,-73.90969806175039,-73.9097
14697998743943871037,Kew Gardens Hills/Pomonok,11367,26.3893786437265,12502,39.79734762410962,8290,26.3893786437265,"31,414",40.73083824591093,40.7308,-73.82342148229684,-73.8234
1637893300889686692,Kew Gardens,11415,29.1635444379889,6664,43.40984144175973,4477,29.1635444379889,"15,351",40.70939677600189,40.7094,-73.83030279545555,-73.8303
504297603486692083,Kensington/Windsor Terrace,11218,25.9724082256821,22226,41.36897987845846,13954,25.9724082256821,"53,726",40.64731709291488,40.6473,-73.97477697120239,-73.9748
2142587574702034187,Jamaica,11433,21.9806841816169,8649,30.86216517642926,6160,21.9806841816169,"28,025",40.69927658115394,40.6993,-73.78652882796163,-73.7865
8667208470702579115,Jackson Heights/Rikers Island,11370,22.9017499176009,9748,36.63378047206661,6094,22.9017499176009,"26,609",40.785652326242925,40.7857,-73.88321121384428,-73.8832
15982059181251577592,Jackson Heights,11372,30.7522289429621,24976,50.36509311996209,15250,30.7522289429621,"49,590",40.750337666757154,40.7503,-73.88634940617133,-73.8863
2597243027712784715,Inwood/Washington Heights (North),10034,25.3007648565236,13307,38.623067333458664,8717,25.3007648565236,"34,454",40.86630310110243,40.8663,-73.92287666540476,-73.9229
5849118026665181117,Hunts Point,10474,16.6127517523842,2255,25.871377901675746,1448,16.6127517523842,"8,716",40.808288720417636,40.8083,-73.88884177256035,-73.8888
6913227023405428439,Hudson Square/Meatpacking District/West Village,10014,33.808904261635,15318,55.44805090789341,9340,33.808904261635,"27,626",40.73460135833562,40.7346,-74.00803505661187,-74.0080
9356805364938853039,Hudson Square/Little Italy/SoHo/TriBeCa,10013,34.4058144342963,14288,57.95005029320123,8483,34.4058144342963,"24,656",40.71963180060329,40.7196,-74.00400736034565,-74.0040
7533204450420038978,Hollis/Holliswood,11423,30.2697101474928,10514,41.37490021980495,7692,30.2697101474928,"25,412",40.716506651570015,40.7165,-73.77105954138645,-73.7711
2674089007412190215,Hillcrest/Jamaica Estates/Jamaica Hills,11432,35.6176642239608,23950,49.16391321329377,17351,35.6176642239608,"48,715",40.71599765832633,40.7160,-73.79330890321143,-73.7933
5943557986778385093,Hell's Kitchen/Midtown Manhattan,10036,35.386437338429,14367,56.81047549907356,8949,35.386437338429,"25,289",40.75925598904226,40.7593,-73.99269254598528,-73.9927
9848049560676505857,Hell's Kitchen/Midtown Manhattan,10019,33.972778556112,22183,55.3479837478138,13616,33.972778556112,"40,079",40.76652116514743,40.7665,-73.99040795806198,-73.9904
1344053829658389205,Hell's Kitchen/Midtown Manhattan,10018,21.4637815315599,4251,38.3855848930001,2377,21.4637815315599,"11,074",40.75724354275797,40.7572,-73.99762126573604,-73.9976
2040086214448852188,Hamilton Heights/West Harlem,10031,23.7206684667699,19196,39.25700076628293,11599,23.7206684667699,"48,898",40.825359467598275,40.8254,-73.95213436013692,-73.9521
5821409775058227380,Hamilton Beach/Howard Beach/Lindenwood,11414,26.1893410654564,8565,37.39151629032077,5999,26.1893410654564,"22,906",40.655357369855885,40.6554,-73.84741468386446,-73.8474
2188205222476189661,Greenwich Village/SoHo,10012,30.3139872566878,10579,50.65418909943138,6331,30.3139872566878,"20,885",40.72532714914477,40.7253,-73.99828025686872,-73.9983
1276903058674644194,Greenpoint,11222,26.9632982594065,16285,50.792054615897605,8645,26.9632982594065,"32,062",40.732710568202016,40.7327,-73.94772475132561,-73.9477
8052967789995192660,Great Kills,10308,29.0725244221114,10004,42.07168151581117,6913,29.0725244221114,"23,778",40.54375345479274,40.5438,-74.14337697566305,-74.1434
1226563181018629970,Gravesend/Homecrest,11223,20.3612811338916,20580,32.96374809121217,12712,20.3612811338916,"62,432",40.59497337603157,40.5950,-73.97338889646544,-73.9734
15062144985260141127,Graniteville/Mariner's Harbor/Port Ivory,10303,21.4824257594139,6823,35.40449056919835,4140,21.4824257594139,"19,272",40.63998115388839,40.6400,-74.1749064588237,-74.1749
1975268528569283706,Gowanus/Park Slope/Windsor Terrace,11215,33.4316641818648,31557,55.43893991524467,19030,33.4316641818648,"56,922",40.665060849722735,40.6651,-73.98713189689084,-73.9871
11728784118057846679,Glendale/Ridgewood,11385,20.9551250735524,28216,35.48612465942592,16662,20.9551250735524,"79,513",40.702914746129274,40.7029,-73.88796183776728,-73.8880
5300398451044121207,Gerritsen Beach/Homecrest/Sheepshead Bay,11229,23.8762297969489,23523,35.882989618810896,15652,23.8762297969489,"65,555",40.592591816696896,40.5926,-73.93102293435037,-73.9310
16558769320244644509,Fresh Meadows/Hillcrest,11366,30.9059238593091,5225,45.258815068635144,3568,30.9059238593091,"11,545",40.72686004102343,40.7269,-73.78315823337884,-73.7832
2069792849576935000,Forest Hills,11375,32.0140170160463,28547,47.875957030597355,19089,32.0140170160463,"59,627",40.72297405344856,40.7230,-73.84418195812574,-73.8442
14110631317039195668,Fordham/Kingsbridge/University Heights,10468,20.171662530486,18928,32.524851211946434,11739,20.171662530486,"58,196",40.867959355731095,40.8680,-73.90275470151684,-73.9028
1796791447416200226,Flushing/Murray Hill/Queensboro Hill,11355,29.5633746920082,35363,52.893985288817944,19765,29.5633746920082,"66,856",40.74814633229538,40.7481,-73.82283331503541,-73.8228
13627776600523588151,Flushing/Murray Hill,11354,31.5512255963887,24231,52.32838791417491,14610,31.5512255963887,"46,306",40.76861583294839,40.7686,-73.83700150248836,-73.8370
12322775813457235741,Flatlands/Midwood,11210,18.8318807543433,13873,27.998572682992677,9331,18.8318807543433,"49,549",40.62655887222889,40.6266,-73.94615699606153,-73.9462
6118710961472576396,Flatiron/Gramercy/Kips Bay,10010,33.0112916072799,15709,51.217222702099775,10125,33.0112916072799,"30,671",40.73775576335703,40.7378,-73.97599091185998,-73.9760
11328094199542994609,Flatbush/Prospect Lefferts Gardens,11226,20.5416547598394,25619,33.12707121316419,15886,20.5416547598394,"77,336",40.6451447748454,40.6451,-73.95759499032192,-73.9576
6402386507838947620,Financial District,10006,27.7596137349615,1718,54.44179953957055,876,27.7596137349615,"3,156",40.7088105591395,40.7088,-74.01393757411763,-74.0139
17162405344876578437,Financial District,10005,23.8446225048174,4060,49.69669782831561,1948,23.8446225048174,"8,170",40.705994121731095,40.7060,-74.0086809434999,-74.0087
13626678536658579648,Financial District,10004,41.8630061799361,1987,74.00515416328555,1124,41.8630061799361,"2,685",40.70208588741524,40.7021,-74.01276251954427,-74.0128
1350034078683374798,Fieldston/North Riverdale/Riverdale,10471,42.6466083404129,9862,55.66920601630074,7555,42.6466083404129,"17,715",40.89770404077458,40.8977,-73.90396236432697,-73.9040
15018623739585943687,Elmhurst,11373,30.7824307812746,38222,51.36497290325149,22906,30.7824307812746,"74,413",40.736761120710185,40.7368,-73.87877667649306,-73.8788
5857047755166378474,Elm Park,10302,23.5951584278913,5200,37.56730674373389,3266,23.5951584278913,"13,842",40.630931606306476,40.6309,-74.13912004653977,-74.1391
2682952550991094888,Edgemere/Far Rockaway,11691,16.896077992873,11794,24.360922230800057,8180,16.896077992873,"48,414",40.602370082183434,40.6024,-73.76774794637974,-73.7677
13013986920525830455,Edenwald/Wakefield,10466,18.9104857999562,15458,28.243312994755893,10350,18.9104857999562,"54,732",40.893420110810986,40.8934,-73.84301458324927,-73.8430
14950690994598268712,East Williamsburg/Williamsburg (North)/Williamsburg (South),11211,21.5881582230859,30686,40.96050350792148,16173,21.5881582230859,"74,916",40.71396838984885,40.7140,-73.9454904471319,-73.9455
190186181469070100,East Village/Gramercy/Greenwich Village,10003,30.4473100067514,25437,50.47169922722294,15345,30.4473100067514,"50,399",40.73109435770712,40.7311,-73.9889898959372,-73.9890
4798243567748367950,East New York,11239,31.1814791206701,4983,46.367445675410075,3351,31.1814791206701,"10,747",40.64510527926141,40.6451,-73.88454888295168,-73.8845
18081751456025081295,East Midtown/Murray Hill,10017,36.9629257842649,8570,59.00023728276225,5369,36.9629257842649,"14,525",40.75173201934197,40.7517,-73.97189354977199,-73.9719
1246189634500774950,East Midtown,10022,44.6794288175532,17894,63.69452670979102,12552,44.6794288175532,"28,093",40.75738232585172,40.7574,-73.96592008649502,-73.9659
8770736407895998495,East Harlem,10035,28.1488213187262,12194,43.27912333382257,7931,28.1488213187262,"28,175",40.796039116282806,40.7960,-73.92883361123843,-73.9288
10389287341308707756,East Harlem,10029,26.3439797218901,24929,39.80176184769689,16500,26.3439797218901,"62,633",40.789282750571395,40.7893,-73.94155210352943,-73.9416
12927689827378778439,East Flatbush (North)/East Flatbush (South),11203,20.1871004571355,18249,30.425701704845267,12108,20.1871004571355,"59,979",40.648479287043806,40.6485,-73.93281565597319,-73.9328
184882531478352418,Douglaston-Little Neck,11363,39.3782377353066,3106,57.47594285989766,2128,39.3782377353066,"5,404",40.77050595263226,40.7705,-73.75264332350663,-73.7526
2348822040072778349,Douglaston-Little Neck,11362,37.4601500337504,7913,53.71913142752211,5518,37.4601500337504,"14,730",40.758046741532404,40.7580,-73.74434955562084,-73.7443
14443501688850087734,Ditmars Steinway,11105,26.6987115575916,13071,42.37751776190406,8235,26.6987115575916,"30,844",40.7810593799046,40.7811,-73.89656419537789,-73.8966
1914168623872435582,Cypress Hills/East New York,11208,17.645896107036698,19889,28.250762913374615,12423,17.645896107036698,"70,402",40.66102169485995,40.6610,-73.86749532366912,-73.8675
13899085798675466395,Cypress Hills/East New York,11207,17.1588347074612,18244,27.376106725222726,11435,17.1588347074612,"66,642",40.6705497606979,40.6705,-73.89416465580123,-73.8942
