Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5325,4455,0.5377158436837322
STATEN ISLAND,Staten Island,75to84,75 to 84,15863,13230,0.6976120321913892
STATEN ISLAND,Staten Island,65to74,65 to 74,33760,27820,0.723547439936561
STATEN ISLAND,Staten Island,55to64,55 to 64,38302,25659,0.5791924996219568
STATEN ISLAND,Staten Island,45to54,45 to 54,28498,17525,0.4440877641338902
STATEN ISLAND,Staten Island,35to44,35 to 44,21630,13125,0.3655321593943286
STATEN ISLAND,Staten Island,25to34,25 to 34,17981,10448,0.2778318577233888
STATEN ISLAND,Staten Island,18to24,18 to 24,8697,4003,0.2192223050579916
STATEN ISLAND,Staten Island,<18,<18,1161,110,0.011274587558793
STATEN ISLAND,Staten Island,%all%,%all%,171217,116375,0.3595915512776621
QUEENS,Queens,85andUp,85+,24363,19705,0.4719207285454658
QUEENS,Queens,75to84,75 to 84,65016,52453,0.5924232323275068
QUEENS,Queens,65to74,65 to 74,138175,109023,0.6619939292887332
QUEENS,Queens,55to64,55 to 64,169542,108325,0.5618000746084456
QUEENS,Queens,45to54,45 to 54,140786,83354,0.4670359118718932
QUEENS,Queens,35to44,35 to 44,127632,73415,0.413571560021835
QUEENS,Queens,25to34,25 to 34,118984,66978,0.3282334123992277
QUEENS,Queens,18to24,18 to 24,39271,19674,0.224757553340039
QUEENS,Queens,<18,<18,3958,622,0.0088117888961307
QUEENS,Queens,%all%,%all%,827727,533549,0.3649058621470231
MANHATTAN,Manhattan,85andUp,85+,23152,20132,0.5813342782730302
MANHATTAN,Manhattan,75to84,75 to 84,60970,53995,0.7119496625217798
MANHATTAN,Manhattan,65to74,65 to 74,109022,94756,0.7375974159939562
MANHATTAN,Manhattan,55to64,55 to 64,117388,80040,0.6455425420818492
MANHATTAN,Manhattan,45to54,45 to 54,106579,63651,0.5517447420008028
MANHATTAN,Manhattan,35to44,35 to 44,116005,65830,0.5001363585121538
MANHATTAN,Manhattan,25to34,25 to 34,165600,88352,0.4605918353028188
MANHATTAN,Manhattan,18to24,18 to 24,52572,24106,0.365115387936604
MANHATTAN,Manhattan,<18,<18,4503,932,0.0197788989296874
MANHATTAN,Manhattan,%all%,%all%,755791,491794,0.4690216819905078
BROOKLYN,Brooklyn,85andUp,85+,19832,15652,0.3890153001176932
BROOKLYN,Brooklyn,75to84,75 to 84,55977,44192,0.5248122556510816
BROOKLYN,Brooklyn,65to74,65 to 74,121537,94979,0.5780786994097308
BROOKLYN,Brooklyn,55to64,55 to 64,134658,85287,0.4712688330096068
BROOKLYN,Brooklyn,45to54,45 to 54,120114,69837,0.406661565650752
BROOKLYN,Brooklyn,35to44,35 to 44,135021,74832,0.3771683808864034
BROOKLYN,Brooklyn,25to34,25 to 34,155201,82245,0.3301860901495827
BROOKLYN,Brooklyn,18to24,18 to 24,37510,18215,0.1804859740226041
BROOKLYN,Brooklyn,<18,<18,3084,602,0.0053628886589765
BROOKLYN,Brooklyn,%all%,%all%,782934,485841,0.305845182415115
THE BRONX,Bronx,85andUp,85+,11428,9300,0.4295565440353612
THE BRONX,Bronx,75to84,75 to 84,33757,27052,0.5831167040037524
THE BRONX,Bronx,65to74,65 to 74,70608,55206,0.670155611230112
THE BRONX,Bronx,55to64,55 to 64,92930,60957,0.5686158225256946
THE BRONX,Bronx,45to54,45 to 54,73185,45718,0.4207581942892907
THE BRONX,Bronx,35to44,35 to 44,55664,34065,0.3106422872952928
THE BRONX,Bronx,25to34,25 to 34,43892,26541,0.1934391081490783
THE BRONX,Bronx,18to24,18 to 24,18835,9133,0.1360344518495416
THE BRONX,Bronx,<18,<18,1548,253,0.0044324038905534
THE BRONX,Bronx,%all%,%all%,401847,268225,0.2827875980641043
%all%,%all%,85andUp,85+,84100,69244,0.4699951938660318
%all%,%all%,75to84,75 to 84,231583,190922,0.605169536069835
%all%,%all%,65to74,65 to 74,473102,381784,0.6581876612942494
%all%,%all%,55to64,55 to 64,552820,360268,0.5534152441567406
%all%,%all%,45to54,45 to 54,469162,280085,0.4563446478751312
%all%,%all%,35to44,35 to 44,455952,261267,0.4010463485987408
%all%,%all%,25to34,25 to 34,501658,274564,0.3381130539280542
%all%,%all%,18to24,18 to 24,156885,75131,0.2226358670470839
%all%,%all%,<18,<18,14254,2519,0.0083644237514795
%all%,%all%,%all%,%all%,2939516,1895784,0.3525945213862797
