Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,78251,52168,0.3382656810616868
STATEN ISLAND,Staten Island,F,Female,92266,63654,0.3768835805288118
QUEENS,Queens,M,Male,375902,238312,0.3404403242077178
QUEENS,Queens,F,Female,439555,286003,0.3775706957673507
MANHATTAN,Manhattan,M,Male,342380,216880,0.4483703880586041
MANHATTAN,Manhattan,F,Female,405741,269534,0.4785751495818066
BROOKLYN,Brooklyn,M,Male,345420,208261,0.2849543884889713
BROOKLYN,Brooklyn,F,Female,426214,269186,0.3162507633324405
THE BRONX,Bronx,M,Male,176359,116321,0.2643493501280074
THE BRONX,Bronx,F,Female,223870,150956,0.2969582944035594
%all%,%all%,M,Male,1318312,831942,0.3313639203743586
%all%,%all%,F,Female,1587646,1039333,0.3642747235338439
