Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,82040,56735,0.4597615483089958
STATEN ISLAND,Staten Island,F,Female,96125,68764,0.4936379549607708
QUEENS,Queens,M,Male,403447,261720,0.461590347955008
QUEENS,Queens,F,Female,468681,313042,0.4958945360110174
MANHATTAN,Manhattan,M,Male,361116,233634,0.556673311989365
MANHATTAN,Manhattan,F,Female,425653,288331,0.5790805942524496
BROOKLYN,Brooklyn,M,Male,370414,227109,0.4034669497138745
BROOKLYN,Brooklyn,F,Female,452974,292337,0.4246251316466314
THE BRONX,Bronx,M,Male,186942,130340,0.3821794329316498
THE BRONX,Bronx,F,Female,235647,168210,0.4044558580284869
%all%,%all%,M,Male,1403959,909538,0.4516652959497952
%all%,%all%,F,Female,1679080,1130684,0.476430837915201
