Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,86432,62092,0.4843748189108132
STATEN ISLAND,Staten Island,F,Female,100558,74319,0.5164030738615883
QUEENS,Queens,M,Male,447642,293296,0.5121545743041234
QUEENS,Queens,F,Female,515058,347775,0.5449643743372626
MANHATTAN,Manhattan,M,Male,385954,260835,0.5949619830069656
MANHATTAN,Manhattan,F,Female,451092,316862,0.6136891397982064
BROOKLYN,Brooklyn,M,Male,406908,257146,0.4432173988406843
BROOKLYN,Brooklyn,F,Female,492155,325719,0.4613540328264932
THE BRONX,Bronx,M,Male,201357,143156,0.4116490894331836
THE BRONX,Bronx,F,Female,252066,184169,0.4326368267357895
%all%,%all%,M,Male,1528293,1016525,0.4916645786258718
%all%,%all%,F,Female,1810929,1248844,0.5138423546673994
