Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,100394,85084,0.3678035706566377
STATEN ISLAND,Staten Island,F,Female,114630,98406,0.4019639479929579
QUEENS,Queens,M,Male,557726,452818,0.4101002567879138
QUEENS,Queens,F,Female,624692,514514,0.4419592746346706
MANHATTAN,Manhattan,M,Male,451130,384977,0.5041541178913408
MANHATTAN,Manhattan,F,Female,517485,445766,0.5257849961637686
BROOKLYN,Brooklyn,M,Male,495463,403301,0.3327033461640629
BROOKLYN,Brooklyn,F,Female,583748,483435,0.3587087420207181
THE BRONX,Bronx,M,Male,251506,202505,0.3035403078247899
THE BRONX,Bronx,F,Female,306098,250134,0.3317968732404517
%all%,%all%,M,Male,1856219,1528685,0.3842421631734191
%all%,%all%,F,Female,2146653,1792255,0.41122088590728
