COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(Perc at least 1 dose mod)-alias,SUM(At least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
297583840191204889,Morris Park/Pelham Bay/Westchester Square,10461,68.51229162900309,68.51229162900309,26585,22601,58.2451120220838,"38,803",40.84548460089088,40.8455,-73.83682816075867,-73.8368
6247711691948238201,Morris Heights/Mount Hope/University Heights,10453,48.709938428185964,48.709938428185964,27940,22405,39.0603496951863,"57,360",40.851537542937415,40.8515,-73.91593074527222,-73.9159
5852721915417736773,Midwood,11230,45.458180379617815,45.458180379617815,29382,24150,37.3635237957855,"64,635",40.623672951848654,40.6237,-73.96587906716165,-73.9659
14023378437539972644,Middle Village,11379,59.57958034877586,59.57958034877586,17631,15317,51.7599927515286,"29,592",40.719725846415166,40.7197,-73.87922087991288,-73.8792
14038901105978491135,Maspeth,11378,61.259674427311076,61.259674427311076,17230,14358,51.0485435535306,"28,126",40.722907983675334,40.7229,-73.92045963318517,-73.9205
2850878229969502036,Manhattan Valley/Morningside Heights/Upper West Side,10025,72.46261867051368,72.46261867051368,56780,50756,64.7747917090629,"78,358",40.800328958394,40.8003,-73.96625543325898,-73.9663
12858335072921120838,Long Island City,11109,83.37665701033924,83.37665701033924,4455,3918,73.3265414515172,"5,343",40.74558119163512,40.7456,-73.95829189233923,-73.9583
10008109472310056797,Lincoln Square,10069,83.1125484961651,83.1125484961651,4468,3962,73.7000709807086,"5,376",40.77578476904258,40.7758,-73.99112607067067,-73.9911
6421052027766357067,Lincoln Square,10023,79.64974168646548,79.64974168646548,42624,38360,71.6817776626505,"53,514",40.77569919527727,40.7757,-73.98301759070974,-73.9830
13518408187751020201,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,10306,62.198486380676485,62.198486380676485,26355,23004,54.2900391083696,"42,372",40.573044245370184,40.5730,-74.13111792428568,-74.1311
12241881246569873691,Lenox Hill/Upper East Side,10075,87.68233659047246,87.68233659047246,17417,15759,79.3354735218037,"19,864",40.77278389700894,40.7728,-73.95475581857359,-73.9548
12041298690412720261,Lenox Hill/Upper East Side,10065,78.49162587432707,78.49162587432707,19204,17365,70.9751657627416,"24,466",40.76384107283376,40.7638,-73.96118817421443,-73.9612
6136035347793680985,Lenox Hill/Upper East Side,10021,74.43011366505246,74.43011366505246,29511,27013,68.1298722657335,"39,649",40.76546008702753,40.7655,-73.95747906346895,-73.9575
13568842172321599915,Laurelton/Rosedale,11413,40.770884640539855,40.770884640539855,14144,11775,33.9421073700761,"34,691",40.66408016462025,40.6641,-73.75057297474643,-73.7506
9614305802080270957,Kips Bay/Murray Hill/NoMad,10016,81.04941793027629,81.04941793027629,38271,33679,71.3245890223348,"47,219",40.74479999580176,40.7448,-73.97277641016387,-73.9728
4599956056429521911,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,10463,61.966794345951946,61.966794345951946,34878,30371,53.9593299811029,"56,285",40.87792187299295,40.8779,-73.90969806175039,-73.9097
14697998743943871037,Kew Gardens Hills/Pomonok,11367,59.899751259228175,59.899751259228175,18817,15994,50.9133560950255,"31,414",40.73083824591093,40.7308,-73.82342148229684,-73.8234
1637893300889686692,Kew Gardens,11415,64.9453960345655,64.9453960345655,9970,8779,57.1871245524023,"15,351",40.70939677600189,40.7094,-73.83030279545555,-73.8303
504297603486692083,Kensington/Windsor Terrace,11218,60.73567814334464,60.73567814334464,32631,27554,51.2859206141926,"53,726",40.64731709291488,40.6473,-73.97477697120239,-73.9748
2142587574702034187,Jamaica,11433,50.35574921606772,50.35574921606772,14112,11928,42.5625975516763,"28,025",40.69927658115394,40.6993,-73.78652882796163,-73.7865
8667208470702579115,Jackson Heights/Rikers Island,11370,57.25813287570855,57.25813287570855,15236,12485,46.9196501019442,"26,609",40.785652326242925,40.7857,-73.88321121384428,-73.8832
15982059181251577592,Jackson Heights,11372,79.69364510333527,79.69364510333527,39520,32152,64.8357813097782,"49,590",40.750337666757154,40.7503,-73.88634940617133,-73.8863
2597243027712784715,Inwood/Washington Heights (North),10034,53.9393614883141,53.9393614883141,18584,15906,46.166567145562,"34,454",40.86630310110243,40.8663,-73.92287666540476,-73.9229
5849118026665181117,Hunts Point,10474,43.86087703685427,43.86087703685427,3823,3001,34.4301574647135,"8,716",40.808288720417636,40.8083,-73.88884177256035,-73.8888
6913227023405428439,Hudson Square/Meatpacking District/West Village,10014,76.66006150459373,76.66006150459373,21178,18788,68.0087466025265,"27,626",40.73460135833562,40.7346,-74.00803505661187,-74.0080
9356805364938853039,Hudson Square/Little Italy/SoHo/TriBeCa,10013,79.26356613102125,79.26356613102125,19543,17186,69.7039168770266,"24,656",40.71963180060329,40.7196,-74.00400736034565,-74.0040
7533204450420038978,Hollis/Holliswood,11423,60.826691335126995,60.826691335126995,15457,13507,53.1530128655988,"25,412",40.716506651570015,40.7165,-73.77105954138645,-73.7711
