COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(Perc at least 1 dose mod)-alias,SUM(At least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
13251084261260588415,Crown Heights (West)/Prospect Lefferts Gardens,11225,38.382166342937,44.30771211402322,25483,22075,38.382166342937,"57,514",40.661374534266926,40.6614,-73.95768202688662,-73.9577
11576908541946943384,Crown Heights (East),11213,27.2688175237617,32.97458849291392,21302,17616,27.2688175237617,"64,601",40.67168982998579,40.6717,-73.93484084080171,-73.9348
11156707046625381712,Country Club/Throgs Neck,10465,38.4326094992556,44.49908548127772,19189,16573,38.4326094992556,"43,122",40.825964639902985,40.8260,-73.81540290354943,-73.8154
17678232082177539138,Corona/North Corona,11368,34.0962906796253,46.46743101071591,51286,37632,34.0962906796253,"110,370",40.7529660125418,40.7530,-73.85079557899307,-73.8508
9193278082197900710,Concourse/Melrose,10451,35.0728499004334,42.73850438718919,20244,16613,35.0728499004334,"47,367",40.82033389833531,40.8203,-73.924813777519,-73.9248
1337866244991314024,Concourse/Highbridge,10452,31.8950035422682,40.033288451277485,30110,23989,31.8950035422682,"75,212",40.83850552396974,40.8385,-73.92303397729094,-73.9230
1803264202164421611,College Point,11356,48.1151566137309,60.20859900211435,13736,10977,48.1151566137309,"22,814",40.786615884402366,40.7866,-73.84812676242562,-73.8481
15416285922168253264,Co-op City/Edenwald,10475,41.4064718064865,46.47464641842423,19862,17696,41.4064718064865,"42,737",40.862237798700235,40.8622,-73.8215923125888,-73.8216
8988763675125413664,Clinton Hill/Prospect Heights,11238,58.6177585902026,66.12682250721821,35410,31389,58.6177585902026,"53,549",40.67949648567149,40.6795,-73.96450275576993,-73.9645
6710942678117447511,Claremont/Morrisania,10456,26.8808218816153,34.04017055408899,31723,25051,26.8808218816153,"93,193",40.831071577382964,40.8311,-73.9083180324102,-73.9083
5874101011591728942,City Island,10464,53.6473248720397,60.13447420410879,2577,2299,53.6473248720397,"4,285",40.8562734169678,40.8563,-73.79409771779146,-73.7941
8394725094642364800,Chinatown/Lower East Side,10002,55.7799897849458,65.96549690454839,49687,42015,55.7799897849458,"75,323",40.71426460672879,40.7143,-73.98608739716452,-73.9861
1891261666814611049,Chinatown/Financial District,10038,53.1695850093709,64.44904209081916,14736,12157,53.1695850093709,"22,865",40.709182536838725,40.7092,-74.00059617307932,-74.0006
6033469723849756655,Chelsea/NoMad/West Chelsea,10001,62.6116115384832,73.9902733149836,20431,17289,62.6116115384832,"27,613",40.7513078684639,40.7513,-73.99909467043838,-73.9991
6047332923510127271,Chelsea,10011,62.9196504064359,71.17559303324855,35407,31300,62.9196504064359,"49,746",40.74523974987352,40.7452,-74.00414358354038,-74.0041
18333201894490416789,Charlotte Gardens/Tremont/Van Nest/West Farms,10460,27.6927105556449,34.75686556060852,20463,16304,27.6927105556449,"58,875",40.84115197189704,40.8412,-73.87968361212518,-73.8797
18051076984058352639,Charlotte Gardens/Hunts Point,10459,29.1250500722334,36.93322888382406,17681,13943,29.1250500722334,"47,873",40.82799067803176,40.8280,-73.88974950054214,-73.8897
4055490017929633237,Charleston/Prince's Bay/Woodrow,10309,35.5317408778454,41.50024759057977,13670,11704,35.5317408778454,"32,940",40.53738162247546,40.5374,-74.2304416992469,-74.2304
6329959407049386657,Central Harlem (South)/Morningside Heights/West Harlem,10027,39.4734252004861,46.65700809542755,29578,25024,39.4734252004861,"63,395",40.81323456711291,40.8132,-73.9545114701227,-73.9545
5663651286405990107,Central Harlem (South),10026,36.9461669753681,44.0612461037711,17036,14285,36.9461669753681,"38,664",40.802079015034636,40.8021,-73.95306421295975,-73.9531
6472534724541208643,Central Harlem (North)/Washington Heights (South),10039,29.2375847521872,35.5067233475977,9651,7947,29.2375847521872,"27,181",40.83284418551447,40.8328,-73.9349431758102,-73.9349
17815902594539931319,Central Harlem (North)/East Harlem,10037,35.771022714284,42.306760798273274,8797,7438,35.771022714284,"20,793",40.81380359608226,40.8138,-73.93573339223965,-73.9357
708146318929407025,Central Harlem (North),10030,31.3393945768919,38.045949853730285,11136,9173,31.3393945768919,"29,270",40.81732357905549,40.8173,-73.94204061758126,-73.9420
2350960649421190645,Castle Hill/Clason Point/Soundview,10473,32.5305800378076,39.329706418376,23248,19229,32.5305800378076,"59,111",40.81248134731821,40.8125,-73.85452614412982,-73.8545
13785275407719283030,Carroll Gardens/Cobble Hill/Red Hook,11231,48.1477281760574,55.7835148072236,20850,17996,48.1477281760574,"37,377",40.67590220467837,40.6759,-74.01008456048055,-74.0101
2807629430274770769,Canarsie,11236,25.6967884692975,31.546422036138296,30637,24956,25.6967884692975,"97,117",40.64308046013214,40.6431,-73.89393316779513,-73.8939
14706475703514256909,Cambria Heights,11411,30.8399647503235,37.14080390073846,7940,6593,30.8399647503235,"21,378",40.69499752718839,40.6950,-73.73576767720192,-73.7358
10023271853909586705,Bushwick/East Williamsburg,11237,39.9099336402231,49.26607040371647,23648,19157,39.9099336402231,"48,001",40.70712303717351,40.7071,-73.92400283809793,-73.9240
13554189564061513966,Brooklyn Heights/DUMBO/Downtown Brooklyn,11201,61.7314035916211,70.70015542795934,44042,38455,61.7314035916211,"62,294",40.69683169479494,40.6968,-73.98928836796613,-73.9893
5637982796544974706,Brighton Beach/Manhattan Beach/Sheepshead Bay,11235,33.9294208366048,40.96416167868846,32033,26532,33.9294208366048,"78,198",40.583160417519764,40.5832,-73.94194157387143,-73.9419
3250193706081854156,Brighton Beach/Coney Island/Seagate,11224,29.7185210519844,35.975165546602526,16646,13751,29.7185210519844,"46,271",40.57554843605516,40.5755,-73.98607356152014,-73.9861
7134933269242168090,Briarwood/Jamaica,11435,39.7277814249699,47.415869776740465,27698,23207,39.7277814249699,"58,415",40.703808028967195,40.7038,-73.81112256963566,-73.8111
6037021867483629078,Breezy Point,11697,66.7331486313295,74.66213139715454,2533,2264,66.7331486313295,"3,393",40.56131801867323,40.5613,-73.89027702257818,-73.8903
11972233924258293233,Borough Park,11219,24.3543329889442,31.777525691303932,28626,21939,24.3543329889442,"90,083",40.63363339681135,40.6336,-73.99695563105604,-73.9970
3799086689113883197,Boerum Hill/Park Slope,11217,52.3259680902696,59.82767098771489,24452,21386,52.3259680902696,"40,871",40.68193564273281,40.6819,-73.97943251316396,-73.9794
17204703498145607520,Bloomfield/Freshkills Park,10314,40.2058414980454,46.65714977497639,43169,37200,40.2058414980454,"92,524",40.59154749982019,40.5915,-74.19297117819609,-74.1930
4472629017624590588,Bergen Beach/Flatlands/Marine Park/Mill Basin,11234,30.5594300041647,36.447407019892445,34281,28743,30.5594300041647,"94,056",40.59860501935954,40.5986,-73.91090042191269,-73.9109
1890501726915015344,Bensonhurst/Mapleton,11204,33.2816660603295,41.61116316718078,32077,25656,33.2816660603295,"77,087",40.62065227107304,40.6207,-73.9843047932376,-73.9843
15977238287156015842,Belmont/Fordham University/Kingsbridge,10458,28.3065973271664,35.95944623522398,29753,23421,28.3065973271664,"82,740",40.86408263255247,40.8641,-73.88580725614125,-73.8858
9090589728404897614,Belmont/Claremont/Mount Hope/Tremont,10457,27.6879634994044,35.55269073679158,26210,20412,27.6879634994044,"73,722",40.846025166221764,40.8460,-73.90031847005505,-73.9003
468359110144528727,Bellerose/Hollis Hills/Holliswood,11427,58.9110572594457,67.97233891179523,16023,13887,58.9110572594457,"23,573",40.730718844909326,40.7307,-73.74776665503477,-73.7478
17999250532561845998,Bellerose/Douglaston-Little Neck,11004,50.6240360647978,57.59519749934372,10914,9593,50.6240360647978,"18,949",40.748435539928145,40.7484,-73.71407174115245,-73.7141
18212252020251328430,Bellerose,11426,45.9789332717734,53.710694351559226,10830,9271,45.9789332717734,"20,164",40.73771547542336,40.7377,-73.7231459125217,-73.7231
