Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,95579,80232,0.4496293094091583
STATEN ISLAND,Staten Island,F,Female,109543,93487,0.4800908348027836
QUEENS,Queens,M,Male,526290,415440,0.47531173649681
QUEENS,Queens,F,Female,593509,477846,0.5055916934006726
MANHATTAN,Manhattan,M,Male,428802,362811,0.5592862154991014
MANHATTAN,Manhattan,F,Female,494338,423928,0.5767338140697996
BROOKLYN,Brooklyn,M,Male,468886,372930,0.4062074585647281
BROOKLYN,Brooklyn,F,Female,556894,452446,0.4241301759328168
THE BRONX,Bronx,M,Male,236191,187711,0.3837515568199384
THE BRONX,Bronx,F,Female,289830,234894,0.4031634364780515
%all%,%all%,M,Male,1755748,1419124,0.4565440026734806
%all%,%all%,F,Female,2044114,1682601,0.4774299046543078
