Demo (group)-value,Demo (group)-alias,Borough-value,Borough-alias,AGG(Select indicator %)-alias
White,White,STATEN ISLAND,Staten Island,0.2903193968084994
Latino,Latino,STATEN ISLAND,Staten Island,0.18144588099912
Black,Black,STATEN ISLAND,Staten Island,0.1683042008907589
Asian & NH/PI,Asian & NH/PI,STATEN ISLAND,Staten Island,0.4122945854583113
White,White,QUEENS,Queens,0.3037336888483366
Latino,Latino,QUEENS,Queens,0.2178328511502639
Black,Black,QUEENS,Queens,0.1761236714047101
Asian & NH/PI,Asian & NH/PI,QUEENS,Queens,0.40551763329971
White,White,MANHATTAN,Manhattan,0.4399602849177372
Latino,Latino,MANHATTAN,Manhattan,0.2596865184326816
Black,Black,MANHATTAN,Manhattan,0.2379038736872073
Asian & NH/PI,Asian & NH/PI,MANHATTAN,Manhattan,0.4422023557294039
White,White,BROOKLYN,Brooklyn,0.2722593352796441
Latino,Latino,BROOKLYN,Brooklyn,0.1865782884929881
Black,Black,BROOKLYN,Brooklyn,0.1705332186909204
Asian & NH/PI,Asian & NH/PI,BROOKLYN,Brooklyn,0.3756716627854274
White,White,THE BRONX,Bronx,0.3105800341744049
Latino,Latino,THE BRONX,Bronx,0.1698845617932844
Black,Black,THE BRONX,Bronx,0.1753920655984048
Asian & NH/PI,Asian & NH/PI,THE BRONX,Bronx,0.3217063369568565
White,White,%all%,%all%,0.3304336056698494
Latino,Latino,%all%,%all%,0.2013797713309595
Black,Black,%all%,%all%,0.18020229504318
Asian & NH/PI,Asian & NH/PI,%all%,%all%,0.4001557988460184
