Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5796,5116,0.516611127941028
STATEN ISLAND,Staten Island,75to84,75 to 84,16802,15015,0.660319275253969
STATEN ISLAND,Staten Island,65to74,65 to 74,36067,32001,0.685848389378255
STATEN ISLAND,Staten Island,55to64,55 to 64,43221,35774,0.5409647663692726
STATEN ISLAND,Staten Island,45to54,45 to 54,33801,26176,0.4079037586486318
STATEN ISLAND,Staten Island,35to44,35 to 44,26613,19805,0.3346909115489911
STATEN ISLAND,Staten Island,25to34,25 to 34,22884,16188,0.2501274741575117
STATEN ISLAND,Staten Island,18to24,18 to 24,13089,7606,0.1917218411258002
STATEN ISLAND,Staten Island,<18,<18,2425,942,0.0091478565722506
STATEN ISLAND,Staten Island,%all%,%all%,200698,158623,0.3331415142089664
QUEENS,Queens,85andUp,85+,27829,24021,0.4652960563309378
QUEENS,Queens,75to84,75 to 84,72870,63618,0.579684711366607
QUEENS,Queens,65to74,65 to 74,156008,134655,0.645129672866831
QUEENS,Queens,55to64,55 to 64,210358,163873,0.5430150855027652
QUEENS,Queens,45to54,45 to 54,189651,135324,0.4489165665488903
QUEENS,Queens,35to44,35 to 44,178505,121471,0.3936078018632656
QUEENS,Queens,25to34,25 to 34,174020,112241,0.3096319374126077
QUEENS,Queens,18to24,18 to 24,73385,36542,0.2091388178083498
QUEENS,Queens,<18,<18,13414,3681,0.0081950972528189
QUEENS,Queens,%all%,%all%,1096040,795426,0.3506658720860355
MANHATTAN,Manhattan,85andUp,85+,24710,22308,0.5601418918328764
MANHATTAN,Manhattan,75to84,75 to 84,64260,59073,0.6897983010357406
MANHATTAN,Manhattan,65to74,65 to 74,116041,106030,0.7173547909398028
MANHATTAN,Manhattan,55to64,55 to 64,133759,112937,0.6210655098911116
MANHATTAN,Manhattan,45to54,45 to 54,127855,101558,0.5257517194580315
MANHATTAN,Manhattan,35to44,35 to 44,143785,109862,0.473651830687145
MANHATTAN,Manhattan,25to34,25 to 34,213658,152191,0.4232966908609378
MANHATTAN,Manhattan,18to24,18 to 24,77352,46131,0.32038229401399
MANHATTAN,Manhattan,<18,<18,9478,4366,0.019177142510996
MANHATTAN,Manhattan,%all%,%all%,910898,714456,0.4433703958213452
BROOKLYN,Brooklyn,85andUp,85+,22380,18574,0.3643389564535112
BROOKLYN,Brooklyn,75to84,75 to 84,62036,52815,0.4951669307431958
BROOKLYN,Brooklyn,65to74,65 to 74,135585,114816,0.546110928782409
BROOKLYN,Brooklyn,55to64,55 to 64,163469,126240,0.4418079689222532
BROOKLYN,Brooklyn,45to54,45 to 54,154259,111848,0.3786759478071275
BROOKLYN,Brooklyn,35to44,35 to 44,176362,126171,0.3524467437274083
BROOKLYN,Brooklyn,25to34,25 to 34,211965,143787,0.3059031020698195
BROOKLYN,Brooklyn,18to24,18 to 24,65601,33337,0.160406849266637
BROOKLYN,Brooklyn,<18,<18,9815,3186,0.0055402604628726
BROOKLYN,Brooklyn,%all%,%all%,1001472,730774,0.2854694103643771
THE BRONX,Bronx,85andUp,85+,13015,11249,0.4228282782511182
THE BRONX,Bronx,75to84,75 to 84,37124,32646,0.5639253464142696
THE BRONX,Bronx,65to74,65 to 74,78364,67896,0.644415439894625
THE BRONX,Bronx,55to64,55 to 64,110416,88661,0.5424948610884602
THE BRONX,Bronx,45to54,45 to 54,92862,69163,0.3976347474431948
THE BRONX,Bronx,35to44,35 to 44,74635,52063,0.2905463028789672
THE BRONX,Bronx,25to34,25 to 34,61180,40756,0.1796182514290494
THE BRONX,Bronx,18to24,18 to 24,31611,16823,0.121502924526936
THE BRONX,Bronx,<18,<18,5152,1456,0.0041689793699262
THE BRONX,Bronx,%all%,%all%,504359,380713,0.2679151886707611
%all%,%all%,85andUp,85+,93730,81268,0.4541684829382244
%all%,%all%,75to84,75 to 84,253092,223167,0.5831769596908964
%all%,%all%,65to74,65 to 74,522065,455398,0.6335575511794044
%all%,%all%,55to64,55 to 64,661223,527485,0.5280529649144718
%all%,%all%,45to54,45 to 54,598428,444069,0.4319371804137199
%all%,%all%,35to44,35 to 44,599900,429372,0.3776671070431505
%all%,%all%,25to34,25 to 34,683707,465163,0.3135157467923076
%all%,%all%,18to24,18 to 24,261038,140439,0.199297310337033
%all%,%all%,<18,<18,40284,13631,0.0079988396349387
%all%,%all%,%all%,%all%,3713467,2779992,0.3334596405318721
