Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,96860,81061,0.3504128301560541
STATEN ISLAND,Staten Island,F,Female,111070,94449,0.385800590654908
QUEENS,Queens,M,Male,533748,419423,0.3798556594542557
QUEENS,Queens,F,Female,601511,482197,0.4141994899089515
MANHATTAN,Manhattan,M,Male,433849,366223,0.4795944524387704
MANHATTAN,Manhattan,F,Female,499738,427665,0.5044347042716988
BROOKLYN,Brooklyn,M,Male,474408,376093,0.3102580940014552
BROOKLYN,Brooklyn,F,Female,562761,455808,0.3382095096196583
THE BRONX,Bronx,M,Male,239095,189186,0.2835760928181562
THE BRONX,Bronx,F,Female,293188,236598,0.3138416873153766
%all%,%all%,M,Male,1777960,1431986,0.3599364148101483
%all%,%all%,F,Female,2068268,1696717,0.3893003327506088
