Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5914,5317,0.5369080076744422
STATEN ISLAND,Staten Island,75to84,75 to 84,17051,15539,0.6833633844936013
STATEN ISLAND,Staten Island,65to74,65 to 74,36662,33305,0.713795837887653
STATEN ISLAND,Staten Island,55to64,55 to 64,44616,38706,0.5853016785120218
STATEN ISLAND,Staten Island,45to54,45 to 54,35286,29452,0.458954060961167
STATEN ISLAND,Staten Island,35to44,35 to 44,27974,22705,0.383698921823774
STATEN ISLAND,Staten Island,25to34,25 to 34,24137,19163,0.296095427926884
STATEN ISLAND,Staten Island,18to24,18 to 24,14287,10244,0.2582170050608332
STATEN ISLAND,Staten Island,<18,<18,2809,1791,0.0173925808077504
STATEN ISLAND,Staten Island,%all%,%all%,208736,176222,0.3701030992789979
QUEENS,Queens,85andUp,85+,28597,25040,0.4850344802683768
QUEENS,Queens,75to84,75 to 84,74507,66395,0.6049886260364342
QUEENS,Queens,65to74,65 to 74,159771,141704,0.6789013045480778
QUEENS,Queens,55to64,55 to 64,218612,181566,0.6016432054969096
QUEENS,Queens,45to54,45 to 54,199633,157009,0.5208532203990032
QUEENS,Queens,35to44,35 to 44,189691,144649,0.4687124904851322
QUEENS,Queens,25to34,25 to 34,185388,138375,0.3817261013307935
QUEENS,Queens,18to24,18 to 24,80401,52527,0.3006248887039349
QUEENS,Queens,<18,<18,15557,8387,0.0186721762182537
QUEENS,Queens,%all%,%all%,1152157,915652,0.4036678548442252
MANHATTAN,Manhattan,85andUp,85+,25106,22925,0.5756344302612826
MANHATTAN,Manhattan,75to84,75 to 84,65020,60474,0.7061578463398738
MANHATTAN,Manhattan,65to74,65 to 74,117698,109026,0.7376244783269162
MANHATTAN,Manhattan,55to64,55 to 64,137646,120859,0.6646303377983288
MANHATTAN,Manhattan,45to54,45 to 54,132611,112903,0.5844832153249386
MANHATTAN,Manhattan,35to44,35 to 44,149853,125208,0.5398135699029332
MANHATTAN,Manhattan,25to34,25 to 34,222339,181796,0.5056386068279666
MANHATTAN,Manhattan,18to24,18 to 24,82158,61308,0.4257873811842296
MANHATTAN,Manhattan,<18,<18,10475,7170,0.031493383372387
MANHATTAN,Manhattan,%all%,%all%,942906,801669,0.4974922204414294
BROOKLYN,Brooklyn,85andUp,85+,23024,19530,0.3830914083954492
BROOKLYN,Brooklyn,75to84,75 to 84,63878,55594,0.5212214398889942
BROOKLYN,Brooklyn,65to74,65 to 74,139534,121774,0.5792059664293222
BROOKLYN,Brooklyn,55to64,55 to 64,170997,140538,0.4918473410677726
BROOKLYN,Brooklyn,45to54,45 to 54,162778,129252,0.4375994528821868
BROOKLYN,Brooklyn,35to44,35 to 44,185693,147622,0.4123680814333522
BROOKLYN,Brooklyn,25to34,25 to 34,222484,175851,0.374118427966922
BROOKLYN,Brooklyn,18to24,18 to 24,71902,47995,0.2309363989126869
BROOKLYN,Brooklyn,<18,<18,11440,6556,0.0114004857484598
BROOKLYN,Brooklyn,%all%,%all%,1051730,844712,0.3299781280775092
THE BRONX,Bronx,85andUp,85+,13296,11637,0.4374124521298126
THE BRONX,Bronx,75to84,75 to 84,37944,33835,0.584464072043338
THE BRONX,Bronx,65to74,65 to 74,80468,71224,0.6760021988195882
THE BRONX,Bronx,55to64,55 to 64,115375,96669,0.5914938442670438
THE BRONX,Bronx,45to54,45 to 54,98716,78431,0.450918711980643
THE BRONX,Bronx,35to44,35 to 44,80412,60921,0.3399798574359826
THE BRONX,Bronx,25to34,25 to 34,66430,48755,0.2148711318191997
THE BRONX,Bronx,18to24,18 to 24,35566,22821,0.1648230541894553
THE BRONX,Bronx,<18,<18,6273,3186,0.0091225056817203
THE BRONX,Bronx,%all%,%all%,534480,427479,0.3008253380835125
%all%,%all%,85andUp,85+,95937,84449,0.4719455900926578
%all%,%all%,75to84,75 to 84,258400,231837,0.6058332854044656
%all%,%all%,65to74,65 to 74,534133,477033,0.6636565362864238
%all%,%all%,55to64,55 to 64,687246,578338,0.5789607204426778
%all%,%all%,45to54,45 to 54,629024,507047,0.4931946420876834
%all%,%all%,35to44,35 to 44,633623,501105,0.4407620330968436
%all%,%all%,25to34,25 to 34,720778,563940,0.380090570931166
%all%,%all%,18to24,18 to 24,284314,194895,0.2765759461270448
%all%,%all%,<18,<18,46554,27090,0.0158967475394681
%all%,%all%,%all%,%all%,3890009,3165734,0.3797293379475644
