Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,100848,85572,0.4359486447931527
STATEN ISLAND,Staten Island,F,Female,115116,98949,0.4702201271991276
QUEENS,Queens,M,Male,560794,457083,0.5078900648938898
QUEENS,Queens,F,Female,627914,518786,0.5393680560158802
MANHATTAN,Manhattan,M,Male,453006,387585,0.593242817959215
MANHATTAN,Manhattan,F,Female,519401,448301,0.6126381392758926
BROOKLYN,Brooklyn,M,Male,498672,407001,0.4113796966492162
BROOKLYN,Brooklyn,F,Female,587035,487198,0.435579936024765
THE BRONX,Bronx,M,Male,253792,205165,0.380415801108462
THE BRONX,Bronx,F,Female,308570,252954,0.409310854085435
%all%,%all%,M,Male,1867112,1542406,0.4693073810281704
%all%,%all%,F,Female,2158036,1806188,0.4951468824133858
