Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,75670,50833,0.2848739491125205
STATEN ISLAND,Staten Island,F,Female,89487,62144,0.3191327653896711
QUEENS,Queens,M,Male,356102,225660,0.2581813172970107
QUEENS,Queens,F,Female,418359,271955,0.2877458197385348
MANHATTAN,Manhattan,M,Male,323475,205327,0.3165189610287008
MANHATTAN,Manhattan,F,Female,385810,257026,0.3496716076671141
BROOKLYN,Brooklyn,M,Male,326541,196000,0.2134895607183298
BROOKLYN,Brooklyn,F,Female,405688,254431,0.2385077220104997
THE BRONX,Bronx,M,Male,169566,111858,0.2286796279534213
THE BRONX,Bronx,F,Female,216205,145397,0.2495540719371259
%all%,%all%,M,Male,1251354,789678,0.2540459853706856
%all%,%all%,F,Female,1515549,990953,0.2811781261908796
