Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,94412,78021,0.4372386123917132
STATEN ISLAND,Staten Island,F,Female,108260,91386,0.4693014112046294
QUEENS,Queens,M,Male,518374,400238,0.4579188782784764
QUEENS,Queens,F,Female,585610,462760,0.489629738531023
MANHATTAN,Manhattan,M,Male,424074,352216,0.5429536416432564
MANHATTAN,Manhattan,F,Female,489616,413273,0.5622381950285622
BROOKLYN,Brooklyn,M,Male,461419,357148,0.389017191997092
BROOKLYN,Brooklyn,F,Female,548892,436136,0.4088409189397962
THE BRONX,Bronx,M,Male,231217,180441,0.3688889551712286
THE BRONX,Bronx,F,Female,284708,227476,0.3904314536611461
%all%,%all%,M,Male,1729496,1368064,0.4401175756829513
%all%,%all%,F,Female,2017086,1631031,0.4627971663027778
