Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,92278,71259,0.3989020014697618
STATEN ISLAND,Staten Island,F,Female,106416,84357,0.434682798707585
QUEENS,Queens,M,Male,501286,353034,0.453995904147331
QUEENS,Queens,F,Female,569595,413013,0.4892729702895066
MANHATTAN,Manhattan,M,Male,415738,316122,0.5444377837219112
MANHATTAN,Manhattan,F,Female,481070,375477,0.5674263808915532
BROOKLYN,Brooklyn,M,Male,445926,314382,0.3678668595950813
BROOKLYN,Brooklyn,F,Female,533170,389145,0.3956121091422555
THE BRONX,Bronx,M,Male,222406,164037,0.3333704634556195
THE BRONX,Bronx,F,Female,275295,209210,0.3651723484961267
%all%,%all%,M,Male,1677634,1218834,0.4216811947348706
%all%,%all%,F,Female,1965546,1471202,0.450981343286257
