COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(At least 1 dose)-alias,SUM(PERC_at least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,58.98645479896108,49577,58.98645479896108,38152,45.3930496700075,"84,048",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,46.44752199449509,18602,46.44752199449509,14196,35.4461360194524,"40,049",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,36.141189814686406,31338,36.141189814686406,24623,28.3969786459577,"86,710",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,56.55464775180026,21895,56.55464775180026,18292,47.2481213371057,"38,715",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,46.768402638933395,29488,46.768402638933395,24696,39.1682200071588,"63,051",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,44.64452712858058,26125,44.64452712858058,21933,37.4808962109534,"58,518",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,45.70088880144738,20093,45.70088880144738,16881,38.3952970615256,"43,966",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,42.83012877707614,6421,42.83012877707614,5345,35.652863777211,"14,992",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,65.8682543420072,38475,65.8682543420072,34030,58.2585235934634,"58,412",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,64.97913155490096,38051,64.97913155490096,33511,57.2262405071164,"58,559",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,62.46742290990698,29591,62.46742290990698,26061,55.0154948617852,"47,370",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,74.50528931331944,5209,74.50528931331944,4369,62.4906141312906,"6,991",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,36.13159170143496,5388,36.13159170143496,4615,30.947901949169,"14,912",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,46.740487190264396,12660,46.740487190264396,9589,35.4024116640952,"27,086",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,56.75712941828843,53687,56.75712941828843,36698,38.7966013260631,"94,591",40.6408717549274,40.6409,-74.02102099739437,-74.0210
3040728038815490374,Sunnyside,11104,62.247718849972486,15834,62.247718849972486,12783,50.2534160704306,"25,437",40.745033312307186,40.7450,-73.91815956396815,-73.9182
14030579851748726628,St. Albans,11412,33.3433230753679,12703,33.3433230753679,10061,26.4084998395085,"38,098",40.69856602634196,40.6986,-73.7599503112927,-73.7600
10738340961163910044,South Ozone Park,11420,47.09934895267473,22530,47.09934895267473,17423,36.4230784199934,"47,835",40.674037074484374,40.6740,-73.81729863063045,-73.8173
4916153295976294626,South Jamaica/South Ozone Park,11436,37.914355745421744,7599,37.914355745421744,5861,29.2428002400206,"20,043",40.674592633509185,40.6746,-73.79777598784943,-73.7978
11217976855247526323,Soundview,10472,34.96220272534922,23767,34.96220272534922,18401,27.0686032039867,"67,979",40.829926449247125,40.8299,-73.86566773866045,-73.8657
9931294169958654363,Silver Lake/St. George,10301,45.3849559514801,17657,45.3849559514801,14896,38.2881748798351,"38,905",40.62567576803685,40.6257,-74.09347442720504,-74.0935
6188377445896060266,Rosedale,11422,32.594340962392174,10557,32.594340962392174,8418,25.9902588066133,"32,389",40.645544301933455,40.6455,-73.7445626367344,-73.7446
4739689513597918076,Roosevelt Island,10044,58.182754493571295,6791,58.182754493571295,5742,49.1953138421566,"11,672",40.75995471955905,40.7600,-73.95193639461722,-73.9519
16815596094504930884,Richmond Hill/South Ozone Park,11419,49.80319699712024,24157,49.80319699712024,17977,37.0622209884187,"48,505",40.68983738037997,40.6898,-73.82087011633175,-73.8209
9321515615274117885,Richmond Hill,11418,46.948831858676286,17646,46.948831858676286,13558,36.0723258721486,"37,586",40.70221668606222,40.7022,-73.83479560098314,-73.8348
5784048243839388641,Rego Park,11374,53.87046082397019,22299,53.87046082397019,17992,43.4655065762981,"41,394",40.72567291835462,40.7257,-73.86146755396418,-73.8615
7616793812403250187,Queens Village,11429,34.54332688148875,11112,34.54332688148875,8814,27.3996475102089,"32,168",40.71986048491059,40.7199,-73.72636108466752,-73.7264
17835190518488896391,Queens Village,11428,54.91116284751144,10203,54.91116284751144,8421,45.3206804213362,"18,581",40.72232993410964,40.7223,-73.74088235532724,-73.7409
9816757010559144864,Port Richmond/Randall Manor/West Brighton,10310,43.99880327856263,10314,43.99880327856263,8564,36.5334255650195,"23,442",40.635693140276466,40.6357,-74.11833890866924,-74.1183
16781524348797058241,Parkchester/Pelham Parkway/Van Nest/Westchester Square,10462,45.673007451873545,34399,45.673007451873545,27469,36.4717532979306,"75,316",40.84158678902079,40.8416,-73.85919808163474,-73.8592
