COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(At least 1 dose)-alias,SUM(PERC_at least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,20.7226553287513,30330,36.08647506005788,17417,20.7226553287513,"84,048",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,15.0139205328943,10703,26.72442898113541,6013,15.0139205328943,"40,049",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,12.3169285602416,19025,21.940970586010877,10680,12.3169285602416,"86,710",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,24.3318009509915,14719,38.019084734357065,9420,24.3318009509915,"38,715",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,22.8608164554255,20692,32.817816990125124,14414,22.8608164554255,"63,051",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,20.973101682261,17814,30.442013637073085,12273,20.973101682261,"58,518",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,21.2549049842993,13776,31.33307341505694,9345,21.2549049842993,"43,966",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,19.0637763658127,4095,27.31496298740489,2858,19.0637763658127,"14,992",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,34.0460552072644,28652,49.05151977666512,19887,34.0460552072644,"58,412",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,33.5628459588453,28079,47.95009421381998,19654,33.5628459588453,"58,559",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,32.5668254952903,21931,46.29695014826028,15427,32.5668254952903,"47,370",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,28.1343643845842,3530,50.49024213400223,1967,28.1343643845842,"6,991",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,18.3407392916527,4114,27.58822721969254,2735,18.3407392916527,"14,912",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,14.8380740930231,7296,26.936697830977018,4019,14.8380740930231,"27,086",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,15.0458670792013,27450,29.01974784458095,14232,15.0458670792013,"94,591",40.6408717549274,40.6409,-74.02102099739437,-74.0210
3040728038815490374,Sunnyside,11104,23.1119324945679,10232,40.22474796469107,5879,23.1119324945679,"25,437",40.745033312307186,40.7450,-73.91815956396815,-73.9182
14030579851748726628,St. Albans,11412,13.5494161784656,7936,20.830718092271088,5162,13.5494161784656,"38,098",40.69856602634196,40.6986,-73.7599503112927,-73.7600
10738340961163910044,South Ozone Park,11420,18.5261620247938,13662,28.56064382562992,8862,18.5261620247938,"47,835",40.674037074484374,40.6740,-73.81729863063045,-73.8173
4916153295976294626,South Jamaica/South Ozone Park,11436,14.06508341181,4339,21.64895243839781,2819,14.06508341181,"20,043",40.674592633509185,40.6746,-73.79777598784943,-73.7978
11217976855247526323,Soundview,10472,13.645365106254,14844,21.836114665506116,9276,13.645365106254,"67,979",40.829926449247125,40.8299,-73.86566773866045,-73.8657
9931294169958654363,Silver Lake/St. George,10301,21.9869124544918,12858,33.04976856907352,8554,21.9869124544918,"38,905",40.62567576803685,40.6257,-74.09347442720504,-74.0935
6188377445896060266,Rosedale,11422,13.1618523749813,6351,19.60847394640075,4263,13.1618523749813,"32,389",40.645544301933455,40.6455,-73.7445626367344,-73.7446
4739689513597918076,Roosevelt Island,10044,29.7896388417239,4729,40.51630776028547,3477,29.7896388417239,"11,672",40.75995471955905,40.7600,-73.95193639461722,-73.9519
16815596094504930884,Richmond Hill/South Ozone Park,11419,18.1857846881483,13512,27.856968904462004,8821,18.1857846881483,"48,505",40.68983738037997,40.6898,-73.82087011633175,-73.8209
9321515615274117885,Richmond Hill,11418,18.3847006768363,10496,27.925588756016452,6910,18.3847006768363,"37,586",40.70221668606222,40.7022,-73.83479560098314,-73.8348
5784048243839388641,Rego Park,11374,21.5249924185647,14364,34.70089686871644,8910,21.5249924185647,"41,394",40.72567291835462,40.7257,-73.86146755396418,-73.8615
7616793812403250187,Queens Village,11429,14.3339885034687,6933,21.552275492203165,4611,14.3339885034687,"32,168",40.71986048491059,40.7199,-73.72636108466752,-73.7264
17835190518488896391,Queens Village,11428,24.2291536939622,6376,34.31476764831255,4502,24.2291536939622,"18,581",40.72232993410964,40.7223,-73.74088235532724,-73.7409
9816757010559144864,Port Richmond/Randall Manor/West Brighton,10310,20.7494841135281,7487,31.939018823598843,4864,20.7494841135281,"23,442",40.635693140276466,40.6357,-74.11833890866924,-74.1183
16781524348797058241,Parkchester/Pelham Parkway/Van Nest/Westchester Square,10462,19.219069823712,22672,30.102573474486967,14475,19.219069823712,"75,316",40.84158678902079,40.8416,-73.85919808163474,-73.8592
980153071589891186,Ozone Park,11417,16.7711847715975,8823,28.423389020323658,5206,16.7711847715975,"31,041",40.676444415658594,40.6764,-73.84322242266497,-73.8432
14079738205464829344,Ozone Park,11416,14.388233638508,6581,24.93783660126965,3797,14.388233638508,"26,390",40.68421767075783,40.6842,-73.85148534986325,-73.8515
