Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,69305,43756,0.1891496995633943
STATEN ISLAND,Staten Island,F,Female,82669,53950,0.2203722841515769
QUEENS,Queens,M,Male,318032,191514,0.1734470373935677
QUEENS,Queens,F,Female,376662,232361,0.1995943725795347
MANHATTAN,Manhattan,M,Male,291855,181006,0.2370399277438393
MANHATTAN,Manhattan,F,Female,350882,229306,0.2704684842054556
BROOKLYN,Brooklyn,M,Male,290921,168070,0.1386494241020827
BROOKLYN,Brooklyn,F,Female,365837,220529,0.1636325052366646
THE BRONX,Bronx,M,Male,152545,97323,0.1458801184090864
THE BRONX,Bronx,F,Female,195659,127279,0.1688326026416699
%all%,%all%,M,Male,1122658,681669,0.1713407086013543
%all%,%all%,F,Female,1371709,863425,0.1981070737224855
