Age Group (group)-value,Age Group (group)-alias,Race/ Ethnicity-value,Race/ Ethnicity-alias,Residency -value,Residency -alias,SUM(At least 1 dose)-alias,AGG(% at least 1 dose)-value,AGG(% at least 1 dose)-alias
All ages (includes <18),All ages (includes <18),Other,Other,NYC,NYC,319647,0.1076057240790308,0.1076057240790308
All ages (includes <18),All ages (includes <18),NH/PI,NH/PI,NYC,NYC,4629,0.0015583030554388,0.0015583030554388
All ages (includes <18),All ages (includes <18),AI/AN,AI/AN,NYC,NYC,8765,0.002950642964122,0.002950642964122
All ages (includes <18),All ages (includes <18),Black,Black,NYC,NYC,394569,0.1328274094364693,0.1328274094364693
All ages (includes <18),All ages (includes <18),Latino,Latino,NYC,NYC,603603,0.2031964569392962,0.2031964569392962
All ages (includes <18),All ages (includes <18),Asian,Asian,NYC,NYC,621431,0.2091980613619279,0.2091980613619279
All ages (includes <18),All ages (includes <18),White,White,NYC,NYC,1017895,0.3426634021637151,0.3426634021637151
All ages (includes <18),All ages (includes <18),Other,Other,Non- NYC,Non- NYC,61360,0.1092946788311027,0.1092946788311027
All ages (includes <18),All ages (includes <18),NH/PI,NH/PI,Non- NYC,Non- NYC,798,0.0014214008100916,0.0014214008100916
All ages (includes <18),All ages (includes <18),AI/AN,AI/AN,Non- NYC,Non- NYC,1372,0.0024438119191048,0.0024438119191048
All ages (includes <18),All ages (includes <18),Black,Black,Non- NYC,Non- NYC,43439,0.0773737215408127,0.0773737215408127
All ages (includes <18),All ages (includes <18),Latino,Latino,Non- NYC,Non- NYC,64650,0.1151548400656908,0.1151548400656908
All ages (includes <18),All ages (includes <18),Asian,Asian,Non- NYC,Non- NYC,72764,0.1296075295056446,0.1296075295056446
All ages (includes <18),All ages (includes <18),White,White,Non- NYC,Non- NYC,317035,0.5647040173275528,0.5647040173275528
18 to 64 years,18 to 64 years,Other,Other,NYC,NYC,235015,0.1063611204768295,0.1063611204768295
18 to 64 years,18 to 64 years,NH/PI,NH/PI,NYC,NYC,3645,0.0016496235735508,0.0016496235735508
18 to 64 years,18 to 64 years,AI/AN,AI/AN,NYC,NYC,6489,0.002936737275383,0.002936737275383
18 to 64 years,18 to 64 years,Black,Black,NYC,NYC,270604,0.122467692043112,0.122467692043112
18 to 64 years,18 to 64 years,Latino,Latino,NYC,NYC,464734,0.2103254216270403,0.2103254216270403
18 to 64 years,18 to 64 years,Asian,Asian,NYC,NYC,493213,0.2232142089387422,0.2232142089387422
18 to 64 years,18 to 64 years,White,White,NYC,NYC,735895,0.3330451960653423,0.3330451960653423
18 to 64 years,18 to 64 years,Other,Other,Non- NYC,Non- NYC,44043,0.1063316626589796,0.1063316626589796
18 to 64 years,18 to 64 years,NH/PI,NH/PI,Non- NYC,Non- NYC,654,0.0015789321204044,0.0015789321204044
18 to 64 years,18 to 64 years,AI/AN,AI/AN,Non- NYC,Non- NYC,1016,0.0024528976060106,0.0024528976060106
18 to 64 years,18 to 64 years,Black,Black,Non- NYC,Non- NYC,34535,0.0833767901806839,0.0833767901806839
18 to 64 years,18 to 64 years,Latino,Latino,Non- NYC,Non- NYC,54430,0.1314086778495621,0.1314086778495621
18 to 64 years,18 to 64 years,Asian,Asian,Non- NYC,Non- NYC,59458,0.1435476238761576,0.1435476238761576
18 to 64 years,18 to 64 years,White,White,Non- NYC,Non- NYC,220068,0.5313034157082018,0.5313034157082018
65+ years,65+ years,Other,Other,NYC,NYC,82397,0.1106678862067067,0.1106678862067067
65+ years,65+ years,NH/PI,NH/PI,NYC,NYC,952,0.0012786366939183,0.0012786366939183
65+ years,65+ years,AI/AN,AI/AN,NYC,NYC,2130,0.0028608152920651,0.0028608152920651
65+ years,65+ years,Black,Black,NYC,NYC,122245,0.1641879649664291,0.1641879649664291
65+ years,65+ years,Latino,Latino,NYC,NYC,135617,0.1821479753352056,0.1821479753352056
65+ years,65+ years,Asian,Asian,NYC,NYC,123661,0.1660898027380554,0.1660898027380554
65+ years,65+ years,White,White,NYC,NYC,277541,0.3727669187676199,0.3727669187676199
65+ years,65+ years,Other,Other,Non- NYC,Non- NYC,17037,0.1181148217219792,0.1181148217219792
65+ years,65+ years,NH/PI,NH/PI,Non- NYC,Non- NYC,137,0.0009497992942367,0.0009497992942367
65+ years,65+ years,AI/AN,AI/AN,Non- NYC,Non- NYC,346,0.002398763181065,0.002398763181065
65+ years,65+ years,Black,Black,Non- NYC,Non- NYC,8755,0.0606970278908216,0.0606970278908216
65+ years,65+ years,Latino,Latino,Non- NYC,Non- NYC,9777,0.0677823919689963,0.0677823919689963
65+ years,65+ years,Asian,Asian,Non- NYC,Non- NYC,12836,0.0889899543125741,0.0889899543125741
65+ years,65+ years,White,White,Non- NYC,Non- NYC,95353,0.661067241630327,0.661067241630327
