Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,85344,60356,0.4782775424047164
STATEN ISLAND,Staten Island,F,Female,99528,72529,0.5111136372570672
QUEENS,Queens,M,Male,436127,283626,0.4989800734237056
QUEENS,Queens,F,Female,503576,337375,0.5328156824498628
MANHATTAN,Manhattan,M,Male,380653,253228,0.5867903007030641
MANHATTAN,Manhattan,F,Female,445786,309165,0.6064705800016034
BROOKLYN,Brooklyn,M,Male,399176,248178,0.4347954535168367
BROOKLYN,Brooklyn,F,Female,484503,316164,0.454180924640681
THE BRONX,Bronx,M,Male,197927,139689,0.4046368853540812
THE BRONX,Bronx,F,Female,248349,180115,0.4262571044210904
%all%,%all%,M,Male,1499227,985077,0.4823138044992222
%all%,%all%,F,Female,1781742,1215348,0.5055606844276068
