Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,84014,58148,0.2513638525050793
STATEN ISLAND,Staten Island,F,Female,98271,70200,0.2867494781731363
QUEENS,Queens,M,Male,423747,270581,0.2450550498918561
QUEENS,Queens,F,Female,490677,322813,0.2772911899824727
MANHATTAN,Manhattan,M,Male,374454,242089,0.3170323584167282
MANHATTAN,Manhattan,F,Female,439641,297503,0.3509074575308786
BROOKLYN,Brooklyn,M,Male,387085,234566,0.1935053300049332
BROOKLYN,Brooklyn,F,Female,471363,301003,0.2233442085791518
THE BRONX,Bronx,M,Male,192496,134007,0.2008667738113954
THE BRONX,Bronx,F,Female,242009,172740,0.2291355508789514
%all%,%all%,M,Male,1461796,939391,0.2361203452023414
%all%,%all%,F,Female,1741961,1164259,0.2671314167936616
