Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,98363,82994,0.3587688583408983
STATEN ISLAND,Staten Island,F,Female,112554,96291,0.3933247008941519
QUEENS,Queens,M,Male,544068,436547,0.3953642231536586
QUEENS,Queens,F,Female,611077,498564,0.4282584804280543
MANHATTAN,Manhattan,M,Male,441406,375321,0.4915089152886948
MANHATTAN,Manhattan,F,Female,507655,436355,0.5146846372335288
BROOKLYN,Brooklyn,M,Male,482889,387784,0.3199025898494796
BROOKLYN,Brooklyn,F,Female,570948,467323,0.3467536389532162
THE BRONX,Bronx,M,Male,243904,194585,0.2916688022423483
THE BRONX,Bronx,F,Female,297836,241895,0.3208680333441238
%all%,%all%,M,Male,1810630,1477231,0.3713089583183148
%all%,%all%,F,Female,2100070,1740428,0.3993295284531696
