Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,76858,51569,0.288998577337233
STATEN ISLAND,Staten Island,F,Female,90748,62963,0.323338637796567
QUEENS,Queens,M,Male,367847,233209,0.2668182523509641
QUEENS,Queens,F,Female,430811,280230,0.2965013000876234
MANHATTAN,Manhattan,M,Male,335353,212638,0.3277891306804312
MANHATTAN,Manhattan,F,Female,398157,264795,0.3602409614288572
BROOKLYN,Brooklyn,M,Male,339097,204205,0.2224267129922782
BROOKLYN,Brooklyn,F,Female,419092,264087,0.2475594121101078
THE BRONX,Bronx,M,Male,172531,114197,0.2334614195980337
THE BRONX,Bronx,F,Female,219484,148169,0.2543118309514778
%all%,%all%,M,Male,1291686,815818,0.2624554409431971
%all%,%all%,F,Female,1558292,1020244,0.2894893059282204
