Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,90720,68323,0.2953486361474949
STATEN ISLAND,Staten Island,F,Female,104852,81178,0.3315918680789011
QUEENS,Queens,M,Male,486770,329408,0.2983324545137188
QUEENS,Queens,F,Female,555790,388318,0.3335589344655073
MANHATTAN,Manhattan,M,Male,408909,298592,0.3910269610117259
MANHATTAN,Manhattan,F,Female,474311,357135,0.4212439365159018
BROOKLYN,Brooklyn,M,Male,435131,291529,0.2404969831561615
BROOKLYN,Brooklyn,F,Female,522253,364176,0.2702185709229515
THE BRONX,Bronx,M,Male,216446,157024,0.2353675874466301
THE BRONX,Bronx,F,Female,268919,201357,0.2670953289240073
%all%,%all%,M,Male,1637976,1144876,0.2877699662162782
%all%,%all%,F,Female,1926125,1392164,0.3194226900793819
