COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(Perc at least 1 dose mod)-alias,SUM(At least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
2040086214448852188,Hamilton Heights/West Harlem,10031,46.351006971236295,46.351006971236295,27358,23026,39.0115610249173,"59,024",40.825359467598275,40.8254,-73.95213436013692,-73.9521
5821409775058227380,Hamilton Beach/Howard Beach/Lindenwood,11414,43.433345561026634,43.433345561026634,12317,10551,37.2059128857995,"28,358",40.655357369855885,40.6554,-73.84741468386446,-73.8474
2188205222476189661,Greenwich Village/SoHo,10012,64.24048441359992,64.24048441359992,14873,12813,55.3427907477613,"23,152",40.72532714914477,40.7253,-73.99828025686872,-73.9983
1276903058674644194,Greenpoint,11222,66.70465560554997,66.70465560554997,24096,20874,57.7852332798078,"36,123",40.732710568202016,40.7327,-73.94772475132561,-73.9477
8052967789995192660,Great Kills,10308,42.61463369409164,42.61463369409164,12708,11022,36.9608508479917,"29,821",40.54375345479274,40.5438,-74.14337697566305,-74.1434
1226563181018629970,Gravesend/Homecrest,11223,38.001442266875884,38.001442266875884,30968,25082,30.7786158272339,"81,492",40.59497337603157,40.5950,-73.97338889646544,-73.9734
15062144985260141127,Graniteville/Mariner's Harbor/Port Ivory,10303,37.93292069123421,37.93292069123421,10057,8059,30.3968785771757,"26,513",40.63998115388839,40.6400,-74.1749064588237,-74.1749
1975268528569283706,Gowanus/Park Slope/Windsor Terrace,11215,62.23539665108159,62.23539665108159,43331,37906,54.4435841650527,"69,624",40.665060849722735,40.6651,-73.98713189689084,-73.9871
11728784118057846679,Glendale/Ridgewood,11385,42.64046702693,42.64046702693,44182,35547,34.306746670732,"103,615",40.702914746129274,40.7029,-73.88796183776728,-73.8880
5300398451044121207,Gerritsen Beach/Homecrest/Sheepshead Bay,11229,39.97894251625957,39.97894251625957,33395,27892,33.3910065777365,"83,531",40.592591816696896,40.5926,-73.93102293435037,-73.9310
16558769320244644509,Fresh Meadows/Hillcrest,11366,53.81423016805057,53.81423016805057,7646,6504,45.7765829208737,"14,208",40.72686004102343,40.7269,-73.78315823337884,-73.7832
2069792849576935000,Forest Hills,11375,56.4655067942719,56.4655067942719,40241,34608,48.5613741988559,"71,267",40.72297405344856,40.7230,-73.84418195812574,-73.8442
14110631317039195668,Fordham/Kingsbridge/University Heights,10468,37.11666459541848,37.11666459541848,28881,22946,29.4892484957748,"77,811",40.867959355731095,40.8680,-73.90275470151684,-73.9028
1796791447416200226,Flushing/Murray Hill/Queensboro Hill,11355,76.54506823576102,76.54506823576102,60358,47140,59.7822081022197,"78,853",40.74814633229538,40.7481,-73.82283331503541,-73.8228
13627776600523588151,Flushing/Murray Hill,11354,70.77859283042984,70.77859283042984,38163,30855,57.2248901234943,"53,919",40.76861583294839,40.7686,-73.83700150248836,-73.8370
12322775813457235741,Flatlands/Midwood,11210,31.248189467067828,31.248189467067828,20526,16749,25.4981937729669,"65,687",40.62655887222889,40.6266,-73.94615699606153,-73.9462
6118710961472576396,Flatiron/Gramercy/Kips Bay,10010,63.739395042913436,63.739395042913436,21259,18538,55.581208208548404,"33,353",40.73775576335703,40.7378,-73.97599091185998,-73.9760
11328094199542994609,Flatbush/Prospect Lefferts Gardens,11226,40.81451253865996,40.81451253865996,39735,32202,33.0768575001869,"97,355",40.6451447748454,40.6451,-73.95759499032192,-73.9576
6402386507838947620,Financial District,10006,84.2155196910169,84.2155196910169,2848,2327,68.809520477878,"3,382",40.7088105591395,40.7088,-74.01393757411763,-74.0139
17162405344876578437,Financial District,10005,74.44138272333923,74.44138272333923,6519,5339,60.96679588279,"8,757",40.705994121731095,40.7060,-74.0086809434999,-74.0087
13626678536658579648,Financial District,10004,98.71754859271734,98.71754859271734,2934,2426,81.6253486318787,"2,972",40.70208588741524,40.7021,-74.01276251954427,-74.0128
1350034078683374798,Fieldston/North Riverdale/Riverdale,10471,63.457287809394266,63.457287809394266,13479,11740,55.2703137385777,"21,241",40.89770404077458,40.8977,-73.90396236432697,-73.9040
15018623739585943687,Elmhurst,11373,68.14087691764011,68.14087691764011,62455,49511,54.0184606047439,"91,656",40.736761120710185,40.7368,-73.87877667649306,-73.8788
5857047755166378474,Elm Park,10302,40.232687405740755,40.232687405740755,7437,5997,32.4425744752222,"18,485",40.630931606306476,40.6309,-74.13912004653977,-74.1391
2682952550991094888,Edgemere/Far Rockaway,11691,28.547792947440154,28.547792947440154,19086,14821,22.1684396559788,"66,856",40.602370082183434,40.6024,-73.76774794637974,-73.7677
13013986920525830455,Edenwald/Wakefield,10466,33.057023819982476,33.057023819982476,23573,19121,26.8138697858518,"71,310",40.893420110810986,40.8934,-73.84301458324927,-73.8430
14950690994598268712,East Williamsburg/Williamsburg (North)/Williamsburg (South),11211,45.73853559051619,45.73853559051619,46501,39326,38.6811821387205,"101,667",40.71396838984885,40.7140,-73.9454904471319,-73.9455
190186181469070100,East Village/Gramercy/Greenwich Village,10003,65.25273957069432,65.25273957069432,35222,30747,56.9622958259081,"53,978",40.73109435770712,40.7311,-73.9889898959372,-73.9890
4798243567748367950,East New York,11239,49.576496370102326,49.576496370102326,6456,5509,42.3043554062722,"13,022",40.64510527926141,40.6451,-73.88454888295168,-73.8845
18081751456025081295,East Midtown/Murray Hill,10017,78.6254387990883,78.6254387990883,12276,10538,67.4938802594323,"15,613",40.75173201934197,40.7517,-73.97189354977199,-73.9719
1246189634500774950,East Midtown,10022,76.46901084357766,76.46901084357766,23626,20661,66.8723538914399,"30,896",40.75738232585172,40.7574,-73.96592008649502,-73.9659
8770736407895998495,East Harlem,10035,47.79224530765747,47.79224530765747,16842,13848,39.2962244994917,"35,240",40.796039116282806,40.7960,-73.92883361123843,-73.9288
10389287341308707756,East Harlem,10029,45.637686217499606,45.637686217499606,35700,29498,37.7092568079497,"78,225",40.789282750571395,40.7893,-73.94155210352943,-73.9416
12927689827378778439,East Flatbush (North)/East Flatbush (South),11203,36.76359460456561,36.76359460456561,26953,22042,30.0650447918167,"73,314",40.648479287043806,40.6485,-73.93281565597319,-73.9328
184882531478352418,Douglaston-Little Neck,11363,65.74304422451002,65.74304422451002,4428,3862,57.3395747052976,"6,735",40.77050595263226,40.7705,-73.75264332350663,-73.7526
2348822040072778349,Douglaston-Little Neck,11362,62.39740015016113,62.39740015016113,11295,9767,53.9562113560536,"18,102",40.758046741532404,40.7580,-73.74434955562084,-73.7443
14443501688850087734,Ditmars Steinway,11105,52.652879092144524,52.652879092144524,19055,16246,44.8910350947772,"36,190",40.7810593799046,40.7811,-73.89656419537789,-73.8966
1914168623872435582,Cypress Hills/East New York,11208,34.47175955961705,34.47175955961705,32943,25582,26.7691634961638,"95,565",40.66102169485995,40.6610,-73.86749532366912,-73.8675
13899085798675466395,Cypress Hills/East New York,11207,32.95001348497705,32.95001348497705,29336,22873,25.690811918526,"89,032",40.6705497606979,40.6705,-73.89416465580123,-73.8942
13251084261260588415,Crown Heights (West)/Prospect Lefferts Gardens,11225,43.89911374072355,43.89911374072355,25248,21863,38.0135584487262,"57,514",40.661374534266926,40.6614,-73.95768202688662,-73.9577
11576908541946943384,Crown Heights (East),11213,32.575215484221225,32.575215484221225,21044,17325,26.8183619209339,"64,601",40.67168982998579,40.6717,-73.93484084080171,-73.9348
11156707046625381712,Country Club/Throgs Neck,10465,44.14428011994386,44.14428011994386,19036,16389,38.0059154699391,"43,122",40.825964639902985,40.8260,-73.81540290354943,-73.8154
17678232082177539138,Corona/North Corona,11368,45.52876824647028,45.52876824647028,50250,36307,32.8957808701412,"110,370",40.7529660125418,40.7530,-73.85079557899307,-73.8508
9193278082197900710,Concourse/Melrose,10451,42.13682123413896,42.13682123413896,19959,16392,34.6062815606997,"47,367",40.82033389833531,40.8203,-73.924813777519,-73.9248
1337866244991314024,Concourse/Highbridge,10452,39.44428988655095,39.44428988655095,29667,23564,31.3299371991333,"75,212",40.83850552396974,40.8385,-73.92303397729094,-73.9230
1803264202164421611,College Point,11356,59.213596674400314,59.213596674400314,13509,10754,47.1376873666814,"22,814",40.786615884402366,40.7866,-73.84812676242562,-73.8481
15416285922168253264,Co-op City/Edenwald,10475,46.135364184476416,46.135364184476416,19717,17491,40.9267969240085,"42,737",40.862237798700235,40.8622,-73.8215923125888,-73.8216
8988763675125413664,Clinton Hill/Prospect Heights,11238,65.61887289631836,65.61887289631836,35138,31036,57.9585445731157,"53,549",40.67949648567149,40.6795,-73.96450275576993,-73.9645
6710942678117447511,Claremont/Morrisania,10456,33.46823817362909,33.46823817362909,31190,24577,26.3721990892364,"93,193",40.831071577382964,40.8311,-73.9083180324102,-73.9083
5874101011591728942,City Island,10464,59.92445857825044,59.92445857825044,2568,2292,53.483979385261,"4,285",40.8562734169678,40.8563,-73.79409771779146,-73.7941
8394725094642364800,Chinatown/Lower East Side,10002,65.32823889915093,65.32823889915093,49207,41243,54.7550664929315,"75,323",40.71426460672879,40.7143,-73.98608739716452,-73.9861
1891261666814611049,Chinatown/Financial District,10038,63.8236204690095,63.8236204690095,14593,11982,52.4042088987646,"22,865",40.709182536838725,40.7092,-74.00059617307932,-74.0006
6033469723849756655,Chelsea/NoMad/West Chelsea,10001,73.20803558623628,73.20803558623628,20215,16986,61.5143058356571,"27,613",40.7513078684639,40.7513,-73.99909467043838,-73.9991
6047332923510127271,Chelsea,10011,70.92632668659046,70.92632668659046,35283,31063,62.4432300503233,"49,746",40.74523974987352,40.7452,-74.00414358354038,-74.0041
18333201894490416789,Charlotte Gardens/Tremont/Van Nest/West Farms,10460,34.04858168538134,34.04858168538134,20046,15831,26.8893094213944,"58,875",40.84115197189704,40.8412,-73.87968361212518,-73.8797
18051076984058352639,Charlotte Gardens/Hunts Point,10459,36.27314742195604,36.27314742195604,17365,13681,28.5777673411909,"47,873",40.82799067803176,40.8280,-73.88974950054214,-73.8897
4055490017929633237,Charleston/Prince's Bay/Woodrow,10309,41.02968882126449,41.02968882126449,13515,11600,35.2160111229499,"32,940",40.53738162247546,40.5374,-74.2304416992469,-74.2304
6329959407049386657,Central Harlem (South)/Morningside Heights/West Harlem,10027,46.04970036276342,46.04970036276342,29193,24632,38.8550755090463,"63,395",40.81323456711291,40.8132,-73.9545114701227,-73.9545
5663651286405990107,Central Harlem (South),10026,43.70691464590442,43.70691464590442,16899,14072,36.3952720810206,"38,664",40.802079015034636,40.8021,-73.95306421295975,-73.9531
6472534724541208643,Central Harlem (North)/Washington Heights (South),10039,34.92910905212854,34.92910905212854,9494,7781,28.6268588092071,"27,181",40.83284418551447,40.8328,-73.9349431758102,-73.9349
17815902594539931319,Central Harlem (North)/East Harlem,10037,41.518047740308425,41.518047740308425,8633,7298,35.0977310794359,"20,793",40.81380359608226,40.8138,-73.93573339223965,-73.9357
708146318929407025,Central Harlem (North),10030,37.396818166211546,37.396818166211546,10946,9004,30.7620090232568,"29,270",40.81732357905549,40.8173,-73.94204061758126,-73.9420
2350960649421190645,Castle Hill/Clason Point/Soundview,10473,38.76804681191949,38.76804681191949,22916,18911,31.9926048725873,"59,111",40.81248134731821,40.8125,-73.85452614412982,-73.8545
13785275407719283030,Carroll Gardens/Cobble Hill/Red Hook,11231,55.403598303500544,55.403598303500544,20708,17865,47.7972418240312,"37,377",40.67590220467837,40.6759,-74.01008456048055,-74.0101
2807629430274770769,Canarsie,11236,31.119103266513413,31.119103266513413,30222,24528,25.2560838105036,"97,117",40.64308046013214,40.6431,-73.89393316779513,-73.8939
14706475703514256909,Cambria Heights,11411,36.789977667419144,36.789977667419144,7865,6521,30.503171566337,"21,378",40.69499752718839,40.6950,-73.73576767720192,-73.7358
10023271853909586705,Bushwick/East Williamsburg,11237,48.36816460432532,48.36816460432532,23217,18626,38.8036970289083,"48,001",40.70712303717351,40.7071,-73.92400283809793,-73.9240
13554189564061513966,Brooklyn Heights/DUMBO/Downtown Brooklyn,11201,70.27956960710368,70.27956960710368,43780,38080,61.129420069404,"62,294",40.69683169479494,40.6968,-73.98928836796613,-73.9893
5637982796544974706,Brighton Beach/Manhattan Beach/Sheepshead Bay,11235,40.49739556209866,40.49739556209866,31668,26160,33.4537030410667,"78,198",40.583160417519764,40.5832,-73.94194157387143,-73.9419
3250193706081854156,Brighton Beach/Coney Island/Seagate,11224,35.65747064480326,35.65747064480326,16499,13499,29.1739012203285,"46,271",40.57554843605516,40.5755,-73.98607356152014,-73.9861
7134933269242168090,Briarwood/Jamaica,11435,46.76535239226644,46.76535239226644,27318,22828,39.0789759283497,"58,415",40.703808028967195,40.7038,-73.81112256963566,-73.8111
6037021867483629078,Breezy Point,11697,74.27894635642694,74.27894635642694,2520,2239,65.996254322238,"3,393",40.56131801867323,40.5613,-73.89027702257818,-73.8903
11972233924258293233,Borough Park,11219,31.34347928086238,31.34347928086238,28235,21471,23.83480940816,"90,083",40.63363339681135,40.6336,-73.99695563105604,-73.9970
3799086689113883197,Boerum Hill/Park Slope,11217,59.37502420492709,59.37502420492709,24267,21196,51.8610876106497,"40,871",40.68193564273281,40.6819,-73.97943251316396,-73.9794
17204703498145607520,Bloomfield/Freshkills Park,10314,46.241040931515435,46.241040931515435,42784,36812,39.786490248012,"92,524",40.59154749982019,40.5915,-74.19297117819609,-74.1930
4472629017624590588,Bergen Beach/Flatlands/Marine Park/Mill Basin,11234,35.985980146503884,35.985980146503884,33847,28454,30.2521664870926,"94,056",40.59860501935954,40.5986,-73.91090042191269,-73.9109
1890501726915015344,Bensonhurst/Mapleton,11204,41.010546883039346,41.010546883039346,31614,25168,32.6486190912992,"77,087",40.62065227107304,40.6207,-73.9843047932376,-73.9843
15977238287156015842,Belmont/Fordham University/Kingsbridge,10458,35.07596036159952,35.07596036159952,29022,22663,27.3904792803711,"82,740",40.86408263255247,40.8641,-73.88580725614125,-73.8858
9090589728404897614,Belmont/Claremont/Mount Hope/Tremont,10457,34.875819593042664,34.875819593042664,25711,19896,26.9880326172913,"73,722",40.846025166221764,40.8460,-73.90031847005505,-73.9003
468359110144528727,Bellerose/Hollis Hills/Holliswood,11427,67.4081298950525,67.4081298950525,15890,13745,58.308668685179,"23,573",40.730718844909326,40.7307,-73.74776665503477,-73.7478
17999250532561845998,Bellerose/Douglaston-Little Neck,11004,57.2416261018308,57.2416261018308,10847,9499,50.1279806712722,"18,949",40.748435539928145,40.7484,-73.71407174115245,-73.7141
18212252020251328430,Bellerose,11426,53.21475072873781,53.21475072873781,10730,9144,45.3490848707902,"20,164",40.73771547542336,40.7377,-73.7231459125217,-73.7231
9788457811692813819,Belle Harbor-Neponsit/Rockaway Park,11694,44.491180112738796,44.491180112738796,9245,8011,38.5526061528556,"20,779",40.577726239622415,40.5777,-73.84008282848848,-73.8401
12988742013052757381,Bedford-Stuyvesant (West)/Crown Heights (West),11216,50.17203817936519,50.17203817936519,27507,24043,43.8537940868316,"54,825",40.680919119044844,40.6809,-73.94894503078062,-73.9489
9820844531834118100,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,11205,38.79565354702682,38.79565354702682,17587,14875,32.813177148577,"45,332",40.696725458988,40.6967,-73.96911807074783,-73.9691
