Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,85980,61362,0.4818417591858538
STATEN ISLAND,Staten Island,F,Female,100122,73533,0.5141640502115192
QUEENS,Queens,M,Male,442580,288944,0.506363056852393
QUEENS,Queens,F,Female,510131,343153,0.5397512925632496
MANHATTAN,Manhattan,M,Male,383743,257498,0.5915536469243536
MANHATTAN,Manhattan,F,Female,448961,313512,0.610790015989959
BROOKLYN,Brooklyn,M,Male,403515,253067,0.4395216331288614
BROOKLYN,Brooklyn,F,Female,488897,321611,0.4582999310923876
THE BRONX,Bronx,M,Male,199921,141743,0.4087133678420492
THE BRONX,Bronx,F,Female,250660,182635,0.4302236199629977
%all%,%all%,M,Male,1515739,1002614,0.4876258523344674
%all%,%all%,F,Female,1798771,1234444,0.510392580905951
