Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5641,4906,0.4954054326971626
STATEN ISLAND,Staten Island,75to84,75 to 84,16551,14552,0.6399577817845992
STATEN ISLAND,Staten Island,65to74,65 to 74,35455,30884,0.6619087421504962
STATEN ISLAND,Staten Island,55to64,55 to 64,42034,33475,0.5061999092696204
STATEN ISLAND,Staten Island,45to54,45 to 54,32491,23523,0.3665617403228823
STATEN ISLAND,Staten Island,35to44,35 to 44,25362,17413,0.2942677527292392
STATEN ISLAND,Staten Island,25to34,25 to 34,21746,14056,0.2171850615738809
STATEN ISLAND,Staten Island,18to24,18 to 24,12098,5931,0.1495006888926007
STATEN ISLAND,Staten Island,%all%,%all%,191378,144740,0.3878681384944324
QUEENS,Queens,85andUp,85+,26922,22786,0.441373628889586
QUEENS,Queens,75to84,75 to 84,71031,60586,0.5520572467361008
QUEENS,Queens,65to74,65 to 74,151833,127564,0.6111568199441866
QUEENS,Queens,55to64,55 to 64,201155,147746,0.4895761157890046
QUEENS,Queens,45to54,45 to 54,178356,116363,0.3860163639363935
QUEENS,Queens,35to44,35 to 44,166533,101464,0.328778243434683
QUEENS,Queens,25to34,25 to 34,161771,92643,0.2555682110611649
QUEENS,Queens,18to24,18 to 24,66126,27681,0.1584251441013883
QUEENS,Queens,%all%,%all%,1023727,696833,0.3830522283680575
MANHATTAN,Manhattan,85andUp,85+,24284,21656,0.5437705222132316
MANHATTAN,Manhattan,75to84,75 to 84,63456,57568,0.6722243426612076
MANHATTAN,Manhattan,65to74,65 to 74,114293,102763,0.6952516304946426
MANHATTAN,Manhattan,55to64,55 to 64,129959,105473,0.5800193251524762
MANHATTAN,Manhattan,45to54,45 to 54,123295,90419,0.4680866570991526
MANHATTAN,Manhattan,35to44,35 to 44,138075,93460,0.4029373222408163
MANHATTAN,Manhattan,25to34,25 to 34,204684,125510,0.3490874471549324
MANHATTAN,Manhattan,18to24,18 to 24,72840,35766,0.2483968075199836
MANHATTAN,Manhattan,%all%,%all%,870886,632615,0.4571732535714834
BROOKLYN,Brooklyn,85andUp,85+,21763,17744,0.3480580619850922
BROOKLYN,Brooklyn,75to84,75 to 84,60521,50268,0.4712875371504112
BROOKLYN,Brooklyn,65to74,65 to 74,131921,109021,0.5185475854130698
BROOKLYN,Brooklyn,55to64,55 to 64,156628,114484,0.4006649517909952
BROOKLYN,Brooklyn,45to54,45 to 54,146466,97152,0.3289207288584333
BROOKLYN,Brooklyn,35to44,35 to 44,167540,104764,0.2926483158559273
BROOKLYN,Brooklyn,25to34,25 to 34,201999,116207,0.2472273695273391
BROOKLYN,Brooklyn,18to24,18 to 24,59991,25720,0.1237563116998501
BROOKLYN,Brooklyn,%all%,%all%,946829,635360,0.3201064414189108
THE BRONX,Bronx,85andUp,85+,12565,10748,0.403996651670639
THE BRONX,Bronx,75to84,75 to 84,36164,31257,0.5399318309401098
THE BRONX,Bronx,65to74,65 to 74,76206,64604,0.6131703646599558
THE BRONX,Bronx,55to64,55 to 64,105775,82181,0.5028453342406556
THE BRONX,Bronx,45to54,45 to 54,87496,62385,0.3586663927134987
THE BRONX,Bronx,35to44,35 to 44,69230,45716,0.2551258049366127
THE BRONX,Bronx,25to34,25 to 34,56357,35509,0.1564938779564755
THE BRONX,Bronx,18to24,18 to 24,28110,13774,0.0994817382413372
THE BRONX,Bronx,%all%,%all%,471903,346174,0.3229914680580037
%all%,%all%,85andUp,85+,91175,77840,0.4350110093999039
%all%,%all%,75to84,75 to 84,247723,214231,0.559825526406415
%all%,%all%,65to74,65 to 74,509708,434836,0.6049513421768378
%all%,%all%,55to64,55 to 64,635551,483359,0.4838794526253718
%all%,%all%,45to54,45 to 54,568104,389842,0.3791916442869135
%all%,%all%,35to44,35 to 44,566740,362817,0.3191266472338083
%all%,%all%,25to34,25 to 34,646557,383925,0.2587620534892859
%all%,%all%,18to24,18 to 24,239165,108872,0.1545005074873323
%all%,%all%,%all%,%all%,3504723,2455722,0.3702449856310666
