COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(At least 1 dose)-alias,SUM(PERC_at least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,41.807008264435005,35138,41.807008264435005,21620,25.7233627035427,"84,048",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,31.158941348742296,12479,31.158941348742296,7614,19.0114736300444,"40,049",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,25.88861538579617,22448,25.88861538579617,12894,14.8702693685164,"86,710",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,43.07400346695689,16676,43.07400346695689,11257,29.0767604358079,"38,715",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,36.435516610967746,22973,36.435516610967746,15975,25.3365854638145,"63,051",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,34.35535209159747,20104,34.35535209159747,13651,23.3279402806604,"58,518",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,35.447586322129965,15585,35.447586322129965,10674,24.2776731730776,"43,966",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,31.163737991979403,4672,31.163737991979403,3344,22.3055521928894,"14,992",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,54.807181143730176,32014,54.807181143730176,22453,38.4389841388197,"58,412",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,54.21046835064337,31745,54.21046835064337,22251,37.9977045604085,"58,559",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,52.00728028145275,24636,52.00728028145275,17492,36.9260978520527,"47,370",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,59.11506253253008,4133,59.11506253253008,2408,34.4420688551494,"6,991",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,30.337661629044497,4524,30.337661629044497,3152,21.1371152640912,"14,912",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,31.97256074784279,8660,31.97256074784279,4976,18.3713004943725,"27,086",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,35.650416641710706,33722,35.650416641710706,18169,19.2080072345425,"94,591",40.6408717549274,40.6409,-74.02102099739437,-74.0210
3040728038815490374,Sunnyside,11104,46.770311428452864,11897,46.770311428452864,7207,28.3326581881869,"25,437",40.745033312307186,40.7450,-73.91815956396815,-73.9182
14030579851748726628,St. Albans,11412,23.253443999424093,8859,23.253443999424093,5997,15.7411563003213,"38,098",40.69856602634196,40.6986,-73.7599503112927,-73.7600
10738340961163910044,South Ozone Park,11420,32.4573675916213,15526,32.4573675916213,10571,22.0988556492998,"47,835",40.674037074484374,40.6740,-73.81729863063045,-73.8173
4916153295976294626,South Jamaica/South Ozone Park,11436,25.00681023766993,5012,25.00681023766993,3383,16.8790979716755,"20,043",40.674592633509185,40.6746,-73.79777598784943,-73.7978
11217976855247526323,Soundview,10472,24.90617471043412,16931,24.90617471043412,11032,16.2285109801848,"67,979",40.829926449247125,40.8299,-73.86566773866045,-73.8657
9931294169958654363,Silver Lake/St. George,10301,36.3552594992204,14144,36.3552594992204,9967,25.6188398917371,"38,905",40.62567576803685,40.6257,-74.09347442720504,-74.0935
6188377445896060266,Rosedale,11422,22.285303880510256,7218,22.285303880510256,5017,15.4897990535494,"32,389",40.645544301933455,40.6455,-73.7445626367344,-73.7446
4739689513597918076,Roosevelt Island,10044,45.83680408490744,5350,45.83680408490744,3770,32.2999535327291,"11,672",40.75995471955905,40.7600,-73.95193639461722,-73.9519
16815596094504930884,Richmond Hill/South Ozone Park,11419,32.2853858084573,15660,32.2853858084573,10618,21.8905636343678,"48,505",40.68983738037997,40.6898,-73.82087011633175,-73.8209
9321515615274117885,Richmond Hill,11418,31.80207339945357,11953,31.80207339945357,8233,21.9046657991886,"37,586",40.70221668606222,40.7022,-73.83479560098314,-73.8348
5784048243839388641,Rego Park,11374,39.67991026654605,16425,39.67991026654605,10733,25.92903968894,"41,394",40.72567291835462,40.7257,-73.86146755396418,-73.8615
7616793812403250187,Queens Village,11429,24.3997995583878,7849,24.3997995583878,5379,16.7214322620166,"32,168",40.71986048491059,40.7199,-73.72636108466752,-73.7264
17835190518488896391,Queens Village,11428,38.744042079705466,7199,38.744042079705466,5202,27.9964587996427,"18,581",40.72232993410964,40.7223,-73.74088235532724,-73.7409
9816757010559144864,Port Richmond/Randall Manor/West Brighton,10310,35.146998275361405,8239,35.146998275361405,5628,24.008654726755,"23,442",40.635693140276466,40.6357,-74.11833890866924,-74.1183
16781524348797058241,Parkchester/Pelham Parkway/Van Nest/Westchester Square,10462,33.680838978798114,25367,33.680838978798114,16806,22.3140371300383,"75,316",40.84158678902079,40.8416,-73.85919808163474,-73.8592
980153071589891186,Ozone Park,11417,33.54881256462094,10414,33.54881256462094,6542,21.0751230840936,"31,041",40.676444415658594,40.6764,-73.84322242266497,-73.8432
14079738205464829344,Ozone Park,11416,29.61012843068243,7814,29.61012843068243,4884,18.5072776113966,"26,390",40.68421767075783,40.6842,-73.85148534986325,-73.8515
