Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,77353,51623,0.3343837807461203
STATEN ISLAND,Staten Island,F,Female,91283,63019,0.3728682708843077
QUEENS,Queens,M,Male,369456,233501,0.3346024240905518
QUEENS,Queens,F,Female,432569,280525,0.371569833803249
MANHATTAN,Manhattan,M,Male,337253,213076,0.4416562254919341
MANHATTAN,Manhattan,F,Female,400331,265250,0.472194006046306
BROOKLYN,Brooklyn,M,Male,340454,204494,0.2808576844960461
BROOKLYN,Brooklyn,F,Female,420544,264369,0.3120436236605974
THE BRONX,Bronx,M,Male,173160,114323,0.2595542811433823
THE BRONX,Bronx,F,Female,220160,148288,0.292037066582783
%all%,%all%,M,Male,1297676,817017,0.3261769647365087
%all%,%all%,F,Female,1564887,1021451,0.3590528236689453
