Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,91721,71923,0.5140149801614992
STATEN ISLAND,Staten Island,F,Female,105744,85080,0.543035130396585
QUEENS,Queens,M,Male,499180,359593,0.5711200477192316
QUEENS,Queens,F,Female,567147,419970,0.6000778747485828
MANHATTAN,Manhattan,M,Male,413816,321549,0.637912258870255
MANHATTAN,Manhattan,F,Female,478942,381164,0.651577735790554
BROOKLYN,Brooklyn,M,Male,445000,320501,0.4847084414268202
BROOKLYN,Brooklyn,F,Female,532170,395870,0.4988647390543118
THE BRONX,Bronx,M,Male,222128,166075,0.4541127894119112
THE BRONX,Bronx,F,Female,274980,211648,0.4719655749518276
%all%,%all%,M,Male,1671845,1239641,0.5378464518601934
%all%,%all%,F,Female,1958983,1493732,0.5558519618789064
