Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,96596,82092,0.4600529622596548
STATEN ISLAND,Staten Island,F,Female,110558,95254,0.4891650430359766
QUEENS,Queens,M,Male,534195,431880,0.4941210108757998
QUEENS,Queens,F,Female,600688,493479,0.522132409327839
MANHATTAN,Manhattan,M,Male,432691,371653,0.5729164767575612
MANHATTAN,Manhattan,F,Female,498252,432365,0.5882119499544474
BROOKLYN,Brooklyn,M,Male,474871,384310,0.418602923875823
BROOKLYN,Brooklyn,F,Female,562557,463641,0.4346245494482593
THE BRONX,Bronx,M,Male,239845,192904,0.394367992908212
THE BRONX,Bronx,F,Female,293375,239975,0.4118842783077491
%all%,%all%,M,Male,1778198,1462839,0.4706074820289642
%all%,%all%,F,Female,2065430,1724714,0.4893792649451354
