Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,97424,81943,0.3542255652098734
STATEN ISLAND,Staten Island,F,Female,111599,95326,0.3893829167568716
QUEENS,Queens,M,Male,537082,425623,0.3854707666100779
QUEENS,Queens,F,Female,604585,488147,0.4193104444875952
MANHATTAN,Manhattan,M,Male,435506,369916,0.4844306924151136
MANHATTAN,Manhattan,F,Female,501363,431180,0.508580678306317
BROOKLYN,Brooklyn,M,Male,477076,381307,0.3145593857088882
BROOKLYN,Brooklyn,F,Female,565460,461093,0.3421309793137836
THE BRONX,Bronx,M,Male,240756,191572,0.2871525337676139
THE BRONX,Bronx,F,Female,294817,239012,0.3170438015901351
%all%,%all%,M,Male,1787844,1450361,0.364555057465968
%all%,%all%,F,Female,2077824,1714758,0.3934397191675267
