Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5236,4338,0.5287286680803798
STATEN ISLAND,Staten Island,75to84,75 to 84,15631,12815,0.6874092968028498
STATEN ISLAND,Staten Island,65to74,65 to 74,33159,26743,0.7106667523950364
STATEN ISLAND,Staten Island,55to64,55 to 64,36889,23280,0.557825495236655
STATEN ISLAND,Staten Island,45to54,45 to 54,26926,16160,0.4195910989216481
STATEN ISLAND,Staten Island,35to44,35 to 44,20202,12173,0.34139993916247
STATEN ISLAND,Staten Island,25to34,25 to 34,16472,9699,0.2545156754585207
STATEN ISLAND,Staten Island,18to24,18 to 24,7291,3553,0.1837817438401537
STATEN ISLAND,Staten Island,%all%,%all%,161806,108761,0.4336008844633835
QUEENS,Queens,85andUp,85+,23700,18578,0.4590781622348454
QUEENS,Queens,75to84,75 to 84,63264,49598,0.5764590773035466
QUEENS,Queens,65to74,65 to 74,133936,102274,0.64168495685338
QUEENS,Queens,55to64,55 to 64,159400,95016,0.5281932022306346
QUEENS,Queens,45to54,45 to 54,128564,74106,0.4264913057683155
QUEENS,Queens,35to44,35 to 44,114524,65338,0.3710971334770326
QUEENS,Queens,25to34,25 to 34,104349,59516,0.2878607909504388
QUEENS,Queens,18to24,18 to 24,31791,17044,0.1819476809409788
QUEENS,Queens,%all%,%all%,759528,481470,0.4175159513225321
MANHATTAN,Manhattan,85andUp,85+,22738,19610,0.5709389607538078
MANHATTAN,Manhattan,75to84,75 to 84,60112,52755,0.701930754690983
MANHATTAN,Manhattan,65to74,65 to 74,107154,92042,0.7249593065015904
MANHATTAN,Manhattan,55to64,55 to 64,112630,70758,0.6193772490772368
MANHATTAN,Manhattan,45to54,45 to 54,99477,56847,0.5149786702822682
MANHATTAN,Manhattan,35to44,35 to 44,105842,58657,0.4563202660027016
MANHATTAN,Manhattan,25to34,25 to 34,145584,77841,0.4049203004270868
MANHATTAN,Manhattan,18to24,18 to 24,43122,20408,0.2994846260100859
MANHATTAN,Manhattan,%all%,%all%,696659,448918,0.5034560699001066
BROOKLYN,Brooklyn,85andUp,85+,19240,14813,0.3774029030992546
BROOKLYN,Brooklyn,75to84,75 to 84,54310,41753,0.5091833003628318
BROOKLYN,Brooklyn,65to74,65 to 74,117894,89391,0.5607511308343204
BROOKLYN,Brooklyn,55to64,55 to 64,127025,74422,0.4445552697429437
BROOKLYN,Brooklyn,45to54,45 to 54,110378,61811,0.3736990716602453
BROOKLYN,Brooklyn,35to44,35 to 44,121806,66383,0.3402535294676328
BROOKLYN,Brooklyn,25to34,25 to 34,136434,72354,0.2902597858484686
BROOKLYN,Brooklyn,18to24,18 to 24,30513,15615,0.1468186756958603
BROOKLYN,Brooklyn,%all%,%all%,717600,436542,0.3615405161832826
THE BRONX,Bronx,85andUp,85+,11148,8903,0.4190318824734168
THE BRONX,Bronx,75to84,75 to 84,33020,25926,0.5703858034245904
THE BRONX,Bronx,65to74,65 to 74,68933,52606,0.6542578284178182
THE BRONX,Bronx,55to64,55 to 64,88668,55707,0.5425376923674626
THE BRONX,Bronx,45to54,45 to 54,68370,41823,0.3930755994200834
THE BRONX,Bronx,35to44,35 to 44,51168,31154,0.2855516052803525
THE BRONX,Bronx,25to34,25 to 34,39581,24161,0.1744398373199824
THE BRONX,Bronx,18to24,18 to 24,15546,7817,0.1122798825831152
THE BRONX,Bronx,%all%,%all%,376434,248097,0.3512250206166453
%all%,%all%,85andUp,85+,82062,66242,0.4586057740669954
%all%,%all%,75to84,75 to 84,226337,182847,0.5914607604419938
%all%,%all%,65to74,65 to 74,461076,363056,0.641456882699518
%all%,%all%,55to64,55 to 64,524612,319183,0.5251768714365544
%all%,%all%,45to54,45 to 54,433715,250747,0.4218660483013597
%all%,%all%,35to44,35 to 44,413542,233705,0.3637433525726841
%all%,%all%,25to34,25 to 34,442420,243571,0.2981871659952592
%all%,%all%,18to24,18 to 24,128263,64437,0.1820183205217843
%all%,%all%,%all%,%all%,2712027,1723788,0.4088876500051979
