Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,87555,64091,0.4906682394221614
STATEN ISLAND,Staten Island,F,Female,101564,76454,0.5215692614578488
QUEENS,Queens,M,Male,463014,306330,0.5297419323183468
QUEENS,Queens,F,Female,531081,362208,0.5619177352597334
MANHATTAN,Manhattan,M,Male,394027,275344,0.6074068030860817
MANHATTAN,Manhattan,F,Female,459278,332081,0.624825802160625
BROOKLYN,Brooklyn,M,Male,417530,269304,0.4547872259526746
BROOKLYN,Brooklyn,F,Female,503565,339361,0.472049950808735
THE BRONX,Bronx,M,Male,206333,147886,0.4218218962837998
THE BRONX,Bronx,F,Female,257584,189912,0.4421077193191925
%all%,%all%,M,Male,1568459,1062955,0.5045863151417668
%all%,%all%,F,Female,1853072,1300016,0.525800227313289
