Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,88926,67120,0.4983514803135758
STATEN ISLAND,Staten Island,F,Female,102837,79765,0.5281065942710094
QUEENS,Queens,M,Male,475596,321532,0.5441372054470845
QUEENS,Queens,F,Female,544035,379741,0.5756238974883852
MANHATTAN,Manhattan,M,Male,401595,291083,0.6190731474882558
MANHATTAN,Manhattan,F,Female,466703,349053,0.634927160338118
BROOKLYN,Brooklyn,M,Male,427103,284129,0.4652144482218408
BROOKLYN,Brooklyn,F,Female,513535,355938,0.4813959895714828
THE BRONX,Bronx,M,Male,211745,153918,0.4328860503584651
THE BRONX,Bronx,F,Female,263545,197432,0.452338960835986
%all%,%all%,M,Male,1604965,1117782,0.516330599194181
%all%,%all%,F,Female,1890655,1361929,0.5364642219897588
