Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5399,4541,0.5451883267696658
STATEN ISLAND,Staten Island,75to84,75 to 84,16033,13500,0.705088174501957
STATEN ISLAND,Staten Island,65to74,65 to 74,34203,28422,0.7330418568764868
STATEN ISLAND,Staten Island,55to64,55 to 64,39234,27096,0.5932859519128988
STATEN ISLAND,Staten Island,45to54,45 to 54,29529,18388,0.4601539612291966
STATEN ISLAND,Staten Island,35to44,35 to 44,22539,13689,0.3808936357183899
STATEN ISLAND,Staten Island,25to34,25 to 34,18944,10969,0.2927115684729369
STATEN ISLAND,Staten Island,18to24,18 to 24,9590,4255,0.2417318506963481
STATEN ISLAND,Staten Island,<18,<18,1418,120,0.0137703403603518
STATEN ISLAND,Staten Island,%all%,%all%,176889,120980,0.3715039389427124
QUEENS,Queens,85andUp,85+,24739,20235,0.4792039939041284
QUEENS,Queens,75to84,75 to 84,65943,53892,0.6008700198316226
QUEENS,Queens,65to74,65 to 74,140445,112525,0.672869458288085
QUEENS,Queens,55to64,55 to 64,174895,115415,0.579537955483857
QUEENS,Queens,45to54,45 to 54,147224,88014,0.4883929871537482
QUEENS,Queens,35to44,35 to 44,134229,77252,0.4349481080776834
QUEENS,Queens,25to34,25 to 34,126741,70589,0.3496321431527812
QUEENS,Queens,18to24,18 to 24,43956,21014,0.2515709560391829
QUEENS,Queens,<18,<18,5075,669,0.0112985923819766
QUEENS,Queens,%all%,%all%,863247,559605,0.3805649577467343
MANHATTAN,Manhattan,85andUp,85+,23407,20472,0.5877371912377684
MANHATTAN,Manhattan,75to84,75 to 84,61562,54841,0.7188624753840546
MANHATTAN,Manhattan,65to74,65 to 74,110240,96592,0.7458378963803062
MANHATTAN,Manhattan,55to64,55 to 64,120265,85172,0.6613638005884214
MANHATTAN,Manhattan,45to54,45 to 54,110223,67546,0.5706092259971898
MANHATTAN,Manhattan,35to44,35 to 44,120615,69184,0.5200116105507818
MANHATTAN,Manhattan,25to34,25 to 34,174875,92790,0.4863888719721042
MANHATTAN,Manhattan,18to24,18 to 24,57696,25841,0.4007018455145382
MANHATTAN,Manhattan,<18,<18,5341,1017,0.0234597155637265
MANHATTAN,Manhattan,%all%,%all%,784224,513455,0.4866663661479484
BROOKLYN,Brooklyn,85andUp,85+,20102,16036,0.3943114947038054
BROOKLYN,Brooklyn,75to84,75 to 84,56797,45389,0.5325001640712164
BROOKLYN,Brooklyn,65to74,65 to 74,123408,97764,0.5869779255433
BROOKLYN,Brooklyn,55to64,55 to 64,138872,90983,0.4860167637846256
BROOKLYN,Brooklyn,45to54,45 to 54,125257,74114,0.4240738609047758
BROOKLYN,Brooklyn,35to44,35 to 44,141310,78761,0.3947361069985978
BROOKLYN,Brooklyn,25to34,25 to 34,164595,86685,0.3501715807769961
BROOKLYN,Brooklyn,18to24,18 to 24,41785,19368,0.2010558897503203
BROOKLYN,Brooklyn,<18,<18,3862,643,0.0067157833984978
BROOKLYN,Brooklyn,%all%,%all%,815988,509743,0.3187573904167463
THE BRONX,Bronx,85andUp,85+,11583,9642,0.4353826959714376
THE BRONX,Bronx,75to84,75 to 84,34211,28298,0.5909590769521098
THE BRONX,Bronx,65to74,65 to 74,71786,58127,0.6813362608736236
THE BRONX,Bronx,55to64,55 to 64,95766,66992,0.5859686092757526
THE BRONX,Bronx,45to54,45 to 54,76310,50136,0.4387245720600638
THE BRONX,Bronx,35to44,35 to 44,58587,37191,0.3269545790056288
THE BRONX,Bronx,25to34,25 to 34,46655,28936,0.2056160938370375
THE BRONX,Bronx,18to24,18 to 24,20874,10833,0.1507609847574904
THE BRONX,Bronx,<18,<18,1998,313,0.0057208933936212
THE BRONX,Bronx,%all%,%all%,417770,290468,0.29399292477794
%all%,%all%,85andUp,85+,85230,70926,0.4763102303591188
%all%,%all%,75to84,75 to 84,234546,195920,0.612912407245072
%all%,%all%,65to74,65 to 74,480082,393430,0.6678983576680416
%all%,%all%,55to64,55 to 64,569032,385658,0.5696447002876134
%all%,%all%,45to54,45 to 54,488543,298198,0.4751961653050764
%all%,%all%,35to44,35 to 44,477280,276077,0.4198060349756269
%all%,%all%,25to34,25 to 34,531810,289969,0.3584352351791031
%all%,%all%,18to24,18 to 24,173901,81311,0.2467833120779867
%all%,%all%,<18,<18,17694,2762,0.0103830583596659
%all%,%all%,%all%,%all%,3058118,1994251,0.3668208142268206
