Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,82693,57476,0.463421035035541
STATEN ISLAND,Staten Island,F,Female,96820,69518,0.4972070408249864
QUEENS,Queens,M,Male,415149,266503,0.4749787986109044
QUEENS,Queens,F,Female,481342,318311,0.5092906854611456
MANHATTAN,Manhattan,M,Male,368081,238499,0.5674101101871905
MANHATTAN,Manhattan,F,Female,432832,293470,0.5888472811691124
BROOKLYN,Brooklyn,M,Male,380245,231084,0.4141751939558229
BROOKLYN,Brooklyn,F,Female,463871,296943,0.4348401551569286
THE BRONX,Bronx,M,Male,189337,132140,0.387075709540819
THE BRONX,Bronx,F,Female,238244,170409,0.4089132534687004
%all%,%all%,M,Male,1435505,925702,0.4618139067183662
%all%,%all%,F,Female,1713109,1148651,0.4860864022619958
