Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,85andUp,85+,5460,4650,0.551348076340503
STATEN ISLAND,Staten Island,75to84,75 to 84,16145,13860,0.71001363296539
STATEN ISLAND,Staten Island,65to74,65 to 74,34565,29266,0.740800274330783
STATEN ISLAND,Staten Island,55to64,55 to 64,40049,29116,0.6056101618025104
STATEN ISLAND,Staten Island,45to54,45 to 54,30427,19679,0.474147603316088
STATEN ISLAND,Staten Island,35to44,35 to 44,23406,14583,0.3955453408591611
STATEN ISLAND,Staten Island,25to34,25 to 34,19828,11743,0.3063706175929789
STATEN ISLAND,Staten Island,18to24,18 to 24,10386,4693,0.2617963505038865
STATEN ISLAND,Staten Island,%all%,%all%,180266,127590,0.4830692127527798
QUEENS,Queens,85andUp,85+,25313,20892,0.490322595808044
QUEENS,Queens,75to84,75 to 84,67367,55722,0.6138454517689054
QUEENS,Queens,65to74,65 to 74,143790,116898,0.6888952928708302
QUEENS,Queens,55to64,55 to 64,182959,124988,0.6062590971575574
QUEENS,Queens,45to54,45 to 54,156978,94884,0.5207503826646545
QUEENS,Queens,35to44,35 to 44,144292,82805,0.46755568774814
QUEENS,Queens,25to34,25 to 34,138529,75740,0.3821509311021029
QUEENS,Queens,18to24,18 to 24,51275,22658,0.2934593859975681
QUEENS,Queens,%all%,%all%,910503,594587,0.5005075865893286
MANHATTAN,Manhattan,85andUp,85+,23489,20669,0.5897961671715274
MANHATTAN,Manhattan,75to84,75 to 84,61932,55477,0.7231829834229764
MANHATTAN,Manhattan,65to74,65 to 74,111108,98074,0.7517104226326474
MANHATTAN,Manhattan,55to64,55 to 64,122807,90302,0.6753428200961398
MANHATTAN,Manhattan,45to54,45 to 54,114277,72150,0.5915962232862548
MANHATTAN,Manhattan,35to44,35 to 44,126394,73745,0.5449268126182938
MANHATTAN,Manhattan,25to34,25 to 34,186040,99405,0.5174426632834326
MANHATTAN,Manhattan,18to24,18 to 24,63021,28255,0.4376842589810682
MANHATTAN,Manhattan,%all%,%all%,809068,538077,0.58469092563498
BROOKLYN,Brooklyn,85andUp,85+,20434,16398,0.4008238524911731
BROOKLYN,Brooklyn,75to84,75 to 84,57666,46579,0.5406474718969446
BROOKLYN,Brooklyn,65to74,65 to 74,125734,100582,0.598041314098448
BROOKLYN,Brooklyn,55to64,55 to 64,144036,97143,0.5040894535146202
BROOKLYN,Brooklyn,45to54,45 to 54,131894,78962,0.4465442874264472
BROOKLYN,Brooklyn,35to44,35 to 44,150255,83727,0.4197231176638193
BROOKLYN,Brooklyn,25to34,25 to 34,179292,92702,0.3814390659538211
BROOKLYN,Brooklyn,18to24,18 to 24,47856,20881,0.230267575921774
BROOKLYN,Brooklyn,%all%,%all%,857167,536974,0.4318570229031156
THE BRONX,Bronx,85andUp,85+,11791,9933,0.4432010159888821
THE BRONX,Bronx,75to84,75 to 84,34632,29035,0.5982314095760272
THE BRONX,Bronx,65to74,65 to 74,72757,59787,0.6905522292979442
THE BRONX,Bronx,55to64,55 to 64,98072,70953,0.600078456329925
THE BRONX,Bronx,45to54,45 to 54,79009,52955,0.4542417732131252
THE BRONX,Bronx,35to44,35 to 44,61157,39110,0.3412968950150586
THE BRONX,Bronx,25to34,25 to 34,49162,30405,0.2166648463233616
THE BRONX,Bronx,18to24,18 to 24,22790,11466,0.164599158887765
THE BRONX,Bronx,%all%,%all%,429370,303644,0.4006160099836067
%all%,%all%,85andUp,85+,86487,72542,0.4833350098916944
%all%,%all%,75to84,75 to 84,237742,200673,0.6212641508414466
%all%,%all%,65to74,65 to 74,487954,404607,0.6788500198248458
%all%,%all%,55to64,55 to 64,587923,412502,0.5885560410085804
%all%,%all%,45to54,45 to 54,512585,318630,0.4985813457421406
%all%,%all%,35to44,35 to 44,505504,293970,0.4446313063700957
%all%,%all%,25to34,25 to 34,572851,309995,0.386096506097261
%all%,%all%,18to24,18 to 24,195328,87953,0.2771904174304287
%all%,%all%,%all%,%all%,3186374,2100872,0.4804041320007738
