Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,82693,57476,0.3221020813092131
STATEN ISLAND,Staten Island,F,Female,96820,69518,0.357001023177767
QUEENS,Queens,M,Male,415149,266503,0.3049104653177579
QUEENS,Queens,F,Female,481342,318311,0.3367934387188791
MANHATTAN,Manhattan,M,Male,368081,238499,0.3676547930198372
MANHATTAN,Manhattan,F,Female,432832,293470,0.3992519305520374
BROOKLYN,Brooklyn,M,Male,380245,231084,0.2517041920869108
BROOKLYN,Brooklyn,F,Female,463871,296943,0.2783591563015662
THE BRONX,Bronx,M,Male,189337,132140,0.2701436288666442
THE BRONX,Bronx,F,Female,238244,170409,0.292483750316263
%all%,%all%,M,Male,1435505,925702,0.2978060383467874
%all%,%all%,F,Female,1713109,1148651,0.3259241718096419
