COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(At least 1 dose)-alias,SUM(PERC_at least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,36.1130181049117,39502,57.61921161564835,24758,36.1130181049117,"68,557",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,28.6908774403368,14156,46.04853299834555,8820,28.6908774403368,"30,741",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,23.7969293442628,25417,40.906705880097846,14786,23.7969293442628,"62,134",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,40.5812679158532,18311,58.17612125633664,12773,40.5812679158532,"31,475",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,33.4433469457373,24724,46.99899447998692,17593,33.4433469457373,"52,605",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,31.0474009286483,21844,45.204254208184665,15003,31.0474009286483,"48,323",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,32.7702876710093,16929,46.8316900204725,11846,32.7702876710093,"36,149",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,32.2330137432295,5141,43.43641511243583,3815,32.2330137432295,"11,836",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,50.0958864824079,33997,69.53455488271845,24493,50.0958864824079,"48,892",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,49.0019949510515,33608,68.17316083598706,24157,49.0019949510515,"49,298",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,47.3807786872639,26189,65.33223887962689,18993,47.3807786872639,"40,086",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,49.5029868188449,4519,81.08155035678143,2759,49.5029868188449,"5,573",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,30.8163205095363,4820,42.85477924292122,3466,30.8163205095363,"11,247",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,26.7666611114737,9847,45.89436043264519,5743,26.7666611114737,"21,456",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,28.9772637156547,39483,54.16671258806899,21122,28.9772637156547,"72,892",40.6408717549274,40.6409,-74.02102099739437,-74.0210
