Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,78251,52168,0.2255133359270307
STATEN ISLAND,Staten Island,F,Female,92266,63654,0.2600107020460515
QUEENS,Queens,M,Male,375902,238312,0.2158302284706909
QUEENS,Queens,F,Female,439555,286003,0.2456719903119054
MANHATTAN,Manhattan,M,Male,342380,216880,0.2840194221687893
MANHATTAN,Manhattan,F,Female,405741,269534,0.3179177711086202
BROOKLYN,Brooklyn,M,Male,345420,208261,0.1718050081092631
BROOKLYN,Brooklyn,F,Female,426214,269186,0.1997359964205923
THE BRONX,Bronx,M,Male,176359,116321,0.1743567425322209
THE BRONX,Bronx,F,Female,223870,150956,0.2002395867690343
%all%,%all%,M,Male,1318312,831942,0.2091125337887273
%all%,%all%,F,Female,1587646,1039333,0.2384679841945878
