Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,97006,82770,0.5436327249544421
STATEN ISLAND,Staten Island,F,Female,111006,95983,0.5700574754577405
QUEENS,Queens,M,Male,536244,435996,0.6135255796889932
QUEENS,Queens,F,Female,602834,497423,0.6378370079471234
MANHATTAN,Manhattan,M,Male,433426,373534,0.6681417797115122
MANHATTAN,Manhattan,F,Female,499013,434168,0.6788833734983604
BROOKLYN,Brooklyn,M,Male,477218,389513,0.5198013325861218
BROOKLYN,Brooklyn,F,Female,565058,469131,0.5296944805617592
THE BRONX,Bronx,M,Male,239202,192597,0.4890184373555246
THE BRONX,Bronx,F,Female,292306,239058,0.5017032851548074
%all%,%all%,M,Male,1783096,1474410,0.5736368245418106
%all%,%all%,F,Female,2070217,1735763,0.5874140719776864
