Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,95126,79292,0.4443614418395525
STATEN ISLAND,Staten Island,F,Female,109054,92582,0.4754433201162868
QUEENS,Queens,M,Male,523231,409477,0.4684893701268636
QUEENS,Queens,F,Female,590439,472024,0.4994316442656402
MANHATTAN,Manhattan,M,Male,426862,358754,0.5530322039716674
MANHATTAN,Manhattan,F,Female,492354,419701,0.5709831822830976
BROOKLYN,Brooklyn,M,Male,466036,367508,0.4003016402064895
BROOKLYN,Brooklyn,F,Female,553732,446786,0.4188244006673051
THE BRONX,Bronx,M,Male,234365,185091,0.378395295978175
THE BRONX,Bronx,F,Female,287984,232239,0.3986064919675522
%all%,%all%,M,Male,1745620,1400122,0.4504309011130804
%all%,%all%,F,Female,2033563,1663332,0.4719624189980032
