COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(At least 1 dose)-alias,SUM(PERC_at least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
15762847265830703697,Woodside,11377,60.18695771144371,50586,60.18695771144371,40090,47.6988719142011,"84,048",40.748095865715825,40.7481,-73.90488148995414,-73.9049
5491391460327512426,Woodhaven,11421,47.7409214350471,19120,47.7409214350471,15179,37.9005986643609,"40,049",40.6949328592646,40.6949,-73.85742352310456,-73.8574
606877357397903347,Williamsburg (South),11206,36.89312215750265,31990,36.89312215750265,25822,29.7797499328238,"86,710",40.701708728968114,40.7017,-73.94260909800067,-73.9426
14845648054386008612,Whitestone,11357,57.43286562051969,22235,57.43286562051969,18868,48.7359257264657,"38,715",40.79555736767808,40.7956,-73.81266253171098,-73.8127
7420745213283380475,Washington Heights (South),10032,47.81200033753683,30146,47.81200033753683,25594,40.5924612432468,"63,051",40.841967848266336,40.8420,-73.94449732823475,-73.9445
17247437443817389083,Washington Heights (North)/Washington Heights (South),10033,45.81340202067432,26809,45.81340202067432,22720,38.8257858894297,"58,518",40.85195450171841,40.8520,-73.93181845342768,-73.9318
17687815689908805664,Washington Heights (North),10040,46.662988834444555,20516,46.662988834444555,17414,39.6075885924653,"43,966",40.85993401153404,40.8599,-73.93066113529713,-73.9307
11478921791500012445,Wakefield/Woodlawn,10470,43.84401751311657,6573,43.84401751311657,5492,36.6334009100922,"14,992",40.89977591328477,40.8998,-73.8624646955597,-73.8625
6845210453292960452,Upper West Side,10024,67.69493211674201,39542,67.69493211674201,34735,59.4654662656172,"58,412",40.80030305465449,40.8003,-73.97207950814655,-73.9721
1764209357050534738,Upper East Side/Yorkville,10128,66.39309494423259,38879,66.39309494423259,34223,58.4421124071214,"58,559",40.78023625048825,40.7802,-73.94761260337108,-73.9476
10527034932136864564,Upper East Side/Yorkville,10028,63.7572608808425,30202,63.7572608808425,26565,56.0794528607238,"47,370",40.77543040588621,40.7754,-73.95233275230645,-73.9523
9083514175754710929,TriBeCa,10007,76.45052243802887,5345,76.45052243802887,4507,64.464453625481,"6,991",40.713194568962514,40.7132,-74.00729622101159,-74.0073
3798730894905548862,Tottenville,10307,36.71500827122428,5475,36.71500827122428,4723,31.6721432082178,"14,912",40.5061206239466,40.5061,-74.23525083514616,-74.2353
5065444492860111041,Sunset Park,11232,48.003144901091446,13002,48.003144901091446,10130,37.3997737154327,"27,086",40.65731922766068,40.6573,-74.00812221507654,-74.0081
4694937959181206742,Sunset Park,11220,58.20864540337439,55060,58.20864540337439,39277,41.5230832820257,"94,591",40.6408717549274,40.6409,-74.02102099739437,-74.0210
3040728038815490374,Sunnyside,11104,63.42316838490628,16133,63.42316838490628,13366,52.5453461000841,"25,437",40.745033312307186,40.7450,-73.91815956396815,-73.9182
14030579851748726628,St. Albans,11412,34.17014719319368,13018,34.17014719319368,10614,27.8600355130248,"38,098",40.69856602634196,40.6986,-73.7599503112927,-73.7600
10738340961163910044,South Ozone Park,11420,48.41428417199264,23159,48.41428417199264,18579,38.8397161203615,"47,835",40.674037074484374,40.6740,-73.81729863063045,-73.8173
4916153295976294626,South Jamaica/South Ozone Park,11436,39.09185119954986,7835,39.09185119954986,6262,31.2435446345349,"20,043",40.674592633509185,40.6746,-73.79777598784943,-73.7978
11217976855247526323,Soundview,10472,35.88160259505694,24392,35.88160259505694,19256,28.3263422257468,"67,979",40.829926449247125,40.8299,-73.86566773866045,-73.8657
9931294169958654363,Silver Lake/St. George,10301,46.31028778262542,18017,46.31028778262542,15400,39.5836394434385,"38,905",40.62567576803685,40.6257,-74.09347442720504,-74.0935
6188377445896060266,Rosedale,11422,33.613203567070535,10887,33.613203567070535,8876,27.4043166034094,"32,389",40.645544301933455,40.6455,-73.7445626367344,-73.7446
4739689513597918076,Roosevelt Island,10044,59.365087010153964,6929,59.365087010153964,5926,50.7717571976001,"11,672",40.75995471955905,40.7600,-73.95193639461722,-73.9519
16815596094504930884,Richmond Hill/South Ozone Park,11419,51.337062070012465,24901,51.337062070012465,19309,39.8083342640806,"48,505",40.68983738037997,40.6898,-73.82087011633175,-73.8209
9321515615274117885,Richmond Hill,11418,48.23921967752804,18131,48.23921967752804,14438,38.4136481001682,"37,586",40.70221668606222,40.7022,-73.83479560098314,-73.8348
5784048243839388641,Rego Park,11374,54.865780338723134,22711,54.865780338723134,18834,45.4996304389728,"41,394",40.72567291835462,40.7257,-73.86146755396418,-73.8615
7616793812403250187,Queens Village,11429,35.45416154458057,11405,35.45416154458057,9266,28.8047576389376,"32,168",40.71986048491059,40.7199,-73.72636108466752,-73.7264
17835190518488896391,Queens Village,11428,55.9552445482286,10397,55.9552445482286,8815,47.4411350093907,"18,581",40.72232993410964,40.7223,-73.74088235532724,-73.7409
9816757010559144864,Port Richmond/Randall Manor/West Brighton,10310,44.84772337284555,10513,44.84772337284555,8831,37.6724289076001,"23,442",40.635693140276466,40.6357,-74.11833890866924,-74.1183
16781524348797058241,Parkchester/Pelham Parkway/Van Nest/Westchester Square,10462,46.70599096295113,35177,46.70599096295113,28457,37.783562692461,"75,316",40.84158678902079,40.8416,-73.85919808163474,-73.8592
980153071589891186,Ozone Park,11417,50.04616892561804,15535,50.04616892561804,12439,40.0723717583369,"31,041",40.676444415658594,40.6764,-73.84322242266497,-73.8432
14079738205464829344,Ozone Park,11416,47.00712096015044,12405,47.00712096015044,9727,36.8591910987008,"26,390",40.68421767075783,40.6842,-73.85148534986325,-73.8515
13226122797477619450,Ocean Hill-Brownsville,11212,30.38923206621103,22478,30.38923206621103,17588,23.7781748189572,"73,967",40.663205105824936,40.6632,-73.91367297533805,-73.9137
14285113515916235053,New Dorp/Todt Hill,10304,45.43667536420945,19032,45.43667536420945,15906,37.9737157599367,"41,887",40.610997855936304,40.6110,-74.09249648485172,-74.0925
7871365334414836712,Mott Haven/Port Morris,10454,34.81125008461753,13169,34.81125008461753,10265,27.1347469146176,"37,830",40.803927383985425,40.8039,-73.91259257607629,-73.9126
5884942442616128710,Mott Haven,10455,34.823786392133705,14589,34.823786392133705,11518,27.4933423582559,"41,894",40.81439773644144,40.8144,-73.90969324670235,-73.9097
297583840191204889,Morris Park/Pelham Bay/Westchester Square,10461,53.35673871995693,26197,53.35673871995693,21648,44.0915631488196,"49,098",40.84548460089088,40.8455,-73.83682816075867,-73.8368
6247711691948238201,Morris Heights/Mount Hope/University Heights,10453,34.356674143522696,27031,34.356674143522696,21085,26.7992480602337,"78,678",40.851537542937415,40.8515,-73.91593074527222,-73.9159
5852721915417736773,Midwood,11230,32.18950989702522,28613,32.18950989702522,22953,25.822032665796,"88,889",40.623672951848654,40.6237,-73.96587906716165,-73.9659
14023378437539972644,Middle Village,11379,47.71745574065144,17482,47.71745574065144,14691,40.0993674800315,"36,636",40.719725846415166,40.7197,-73.87922087991288,-73.8792
14038901105978491135,Maspeth,11378,46.84407077381854,16932,46.84407077381854,13643,37.7447234566033,"36,145",40.722907983675334,40.7229,-73.92045963318517,-73.9205
2850878229969502036,Manhattan Valley/Morningside Heights/Upper West Side,10025,62.502779394000065,57265,62.502779394000065,49949,54.51761683316,"91,620",40.800328958394,40.8003,-73.96625543325898,-73.9663
12858335072921120838,Long Island City,11109,76.56058871185427,4412,76.56058871185427,3789,65.7497893538567,"5,763",40.74558119163512,40.7456,-73.95829189233923,-73.9583
10008109472310056797,Lincoln Square,10069,73.43388427787959,4615,73.43388427787959,3920,62.3750436336485,"6,285",40.77578476904258,40.7758,-73.99112607067067,-73.9911
6421052027766357067,Lincoln Square,10023,70.00042665452868,43248,70.00042665452868,37803,61.1872486316395,"61,782",40.77569919527727,40.7757,-73.98301759070974,-73.9830
13518408187751020201,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,10306,49.51444422360621,26147,49.51444422360621,22421,42.4585365027527,"52,807",40.573044245370184,40.5730,-74.13111792428568,-74.1311
