Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,98363,82994,0.4252064150780271
STATEN ISLAND,Staten Island,F,Female,112554,96291,0.4597549966709284
QUEENS,Queens,M,Male,544068,436547,0.4927419548473928
QUEENS,Queens,F,Female,611077,498564,0.5249053430342626
MANHATTAN,Manhattan,M,Male,441406,375321,0.5780518123470886
MANHATTAN,Manhattan,F,Female,507655,436355,0.598783626897336
BROOKLYN,Brooklyn,M,Male,482889,387784,0.3983595035118141
BROOKLYN,Brooklyn,F,Female,570948,467323,0.4236433829558161
THE BRONX,Bronx,M,Male,243904,194585,0.3655944062600804
THE BRONX,Bronx,F,Female,297836,241895,0.3950724553177224
%all%,%all%,M,Male,1810630,1477231,0.4551103647296126
%all%,%all%,F,Female,2100070,1740428,0.4818469725944698
