Borough-value,Borough-alias,Demographics-value,Demographics-alias,SUM(AtLeast1Dose)-alias,SUM(Fully Vax)-alias,AGG(Select indicator %)-alias
STATEN ISLAND,Staten Island,M,Male,72434,47186,0.4059284250391735
STATEN ISLAND,Staten Island,F,Female,86053,57825,0.4419144544940359
QUEENS,Queens,M,Male,333742,206076,0.3818397110579586
QUEENS,Queens,F,Female,393968,249124,0.4168433936156758
MANHATTAN,Manhattan,M,Male,306282,191402,0.4721447272973966
MANHATTAN,Manhattan,F,Female,366989,241309,0.499271021710436
BROOKLYN,Brooklyn,M,Male,306312,180287,0.3336449710344542
BROOKLYN,Brooklyn,F,Female,383380,235639,0.359386593867828
THE BRONX,Bronx,M,Male,160264,103982,0.3276396135665496
THE BRONX,Bronx,F,Female,205164,135538,0.3521359561401439
%all%,%all%,M,Male,1179034,728933,0.3793050513190705
%all%,%all%,F,Female,1435554,919435,0.4073315119544741
